from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
2992931,2992930,,,260622934,281489675,0,
2992931,2992930,,,285270287,281487550,0,
2992931,2992930,,,285270301,281487380,0,
2992931,2992930,,,285268008,285271154,0,
2992931,2992930,,,285267860,281487247,0,
2992931,2992930,,,260624448,281488968,0,
2992931,2992930,,,285267983,285271330,0,
2992931,2992930,,,281488278,281487531,0,
2992931,2992930,,,281488278,281487403,0,
2992931,2992930,,,285267944,285269022,0,
2992931,2992930,,,260624439,281487874,0,
2992931,2992930,,,283883877,281488170,0,
2992931,2992930,,,281487968,281488010,0,
2992931,2992930,,,281487103,281487490,0,
2992931,2992930,,,281487059,281487983,0,
2992931,2992930,,,260624403,281487334,0,
2992931,2992930,,,285266744,285267303,0,
2992931,2992930,,,283884348,283882603,0,
2992931,2992930,,,285268059,281488928,0,
2992931,2992930,,,278787291,281488990,0,
2992931,2992930,,,260624518,281487797,0,
2992931,2992930,,,260624387,281489742,0,
2992931,2992930,,,283884890,281488460,0,
2992931,2992930,,,285270335,281488063,0,
2992931,2992930,,,283884826,281488039,0,
2992931,2992930,,,285267860,285270750,0,
2992931,2992930,,,283884063,281487831,0,
2992931,2992930,,,283866743,281488460,0,
2992931,2992930,,,285268190,284599729,0,
2992931,2992930,,,283884913,283881247,0,
2992931,2992930,,,283883994,283882621,0,
2992931,2992930,,,283884290,281489487,0,
2992931,2992930,,,283884275,281488063,0,
2992931,2992930,,,284599994,284599062,0,
2992931,2992930,,,281489373,281488255,0,
2992931,2992930,,,281488105,281487838,0,
2992931,2992930,,,281487509,281488076,0,
2992931,2992930,,,283884209,281489487,0,
2992931,2992930,,,285268256,281488460,0,
2992931,2992930,,,283884262,283881145,0,
2992931,2992930,,,281489367,281487519,0,
2992931,2992930,,,283882194,281489370,0,
2992931,2992930,,,283865999,281489675,0,
2992931,2992930,,,283883462,281487736,0,
2992931,2992930,,,285268284,281489315,0,
2992931,2992930,,,283883503,281488669,0,
2992931,2992930,,,267456551,281489675,0,
2992931,2992930,,,283884195,283884049,0,
2992931,2992930,,,260624586,281488428,0,
2992931,2992930,,,285268308,281488255,0,
2992931,2992930,,,283884800,281489020,0,
2992931,2992930,,,283884800,281488927,0,
2992931,2992930,,,283883621,283881766,0,
2992931,2992930,,,285270396,281489675,0,
2992931,2992930,,,281488896,281489537,0,
2992931,2992930,,,283883884,281487838,0,
2992931,2992930,,,283859179,281489238,0,
2992931,2992930,,,260622935,281487185,0,
2992931,2992930,,,283884814,281488797,0,
2992931,2992930,,,283883947,281487797,0,
2992931,2992930,,,285268330,283882301,0,
2992931,2992930,,,285268330,281488785,0,
2992931,2992930,,,281487795,281487736,0,
2992931,2992930,,,281488059,281488922,0,
2992931,2992930,,,281487494,281489520,0,
2992931,2992930,,,284598639,281488094,0,
2992931,2992930,,,285270417,281489233,0,
2992931,2992930,,,281489229,281487321,0,
2992931,2992930,,,285267661,285268931,0,
2992931,2992930,,,285271155,281489102,0,
2992931,2992930,,,260624511,281486980,0,
2992931,2992930,,,281487805,281489487,0,
2992931,2992930,,,260624412,281489806,0,
2992931,2992930,,,279506544,281488892,0,
2992931,2992930,,,279506544,281488442,0,
2992931,2992930,,,281488238,281487705,0,
2992931,2992930,,,285270454,281489536,0,
2992931,2992930,,,283884566,284593570,0,
2992931,2992930,,,283866306,281487161,0,
2992931,2992930,,,283884418,283884415,0,
2992931,2992930,,,284598451,284596174,0,
2992931,2992930,,,285267616,285267214,0,
2992931,2992930,,,283865286,284595689,0,
2992931,2992930,,,260624527,281488111,0,
2992931,2992930,,,284596628,284599729,0,
2992931,2992930,,,283883627,281487749,0,
2992931,2992930,,,281487323,281488476,0,
2992931,2992930,,,284595886,284596751,0,
2992931,2992930,,,281487584,281488954,0,
2992931,2992930,,,260624506,281488941,0,
2992931,2992930,,,283884047,281487508,0,
2992931,2992930,,,283865286,281487761,0,
2992931,2992930,,,284599298,284596700,0,
2992931,2992930,,,260624547,281487161,0,
2992931,2992930,,,267452607,281488927,0,
2992931,2992930,,,283865286,281488569,0,
2992931,2992930,,,283859229,281487647,0,
2992931,2992930,,,284599090,281488111,0,
2992931,2992930,,,260624526,281488111,0,
2992931,2992930,,,284599156,284595622,0,
2992931,2992930,,,283862167,281489808,0,
2992931,2992930,,,260624420,281487145,0,
2992931,2992930,,,283883828,281488111,0,
2992931,2992930,,,284600115,284596005,0,
2992931,2992930,,,283861106,281487797,0,
2992931,2992930,,,281487586,281488954,0,
2992931,2992930,,,283866254,281488928,0,
2992931,2992930,,,283860872,281487518,0,
2992931,2992930,,,283861112,281489102,0,
2992931,2992930,,,283861112,281488049,0,
2992931,2992930,,,283859229,281487651,0,
2992931,2992930,,,283861112,281487971,0,
2992931,2992930,,,283861112,284598222,0,
2992931,2992930,,,283859229,281488569,0,
2992931,2992930,,,281487494,281487761,0,
2992931,2992930,,,283862443,281489466,0,
2992931,2992930,,,283862443,281487572,0,
2992931,2992930,,,285267582,285267531,0,
2992931,2992930,,,260624545,281487161,0,
2992931,2992930,,,283882294,285270902,0,
2992931,2992930,,,281489326,281488916,0,
2992931,2992930,,,283882284,281487148,0,
2992931,2992930,,,285268700,284599850,0,
2992931,2992930,,,284599220,284595976,0,
2992931,2992930,,,284597260,284598348,0,
2992931,2992930,,,283884584,283883635,0,
2992931,2992930,,,283862421,281487763,0,
2992931,2992930,,,260624442,281488953,0,
2992931,2992930,,,283862441,281487763,0,
2992931,2992930,,,281488005,281488901,0,
2992931,2992930,,,281487586,281487130,0,
2992931,2992930,,,283882284,285266985,0,
2992931,2992930,,,285268760,281487763,0,
2992931,2992930,,,283863119,281488485,0,
2992931,2992930,,,283882831,281489078,0,
2992931,2992930,,,260624441,281488953,0,
2992931,2992930,,,283882831,281487749,0,
2992931,2992930,,,284597599,281488157,0,
2992931,2992930,,,283866943,281488448,0,
2992931,2992930,,,260624589,281488928,0,
2992931,2992930,,,283882831,281487284,0,
2992931,2992930,,,283882831,281489497,0,
2992931,2992930,,,283882831,281489375,0,
2992931,2992930,,,284598040,284598531,0,
2992931,2992930,,,283861553,281489149,0,
2992931,2992930,,,284596491,281489675,0,
2992931,2992930,,,283860658,281488470,0,
2992931,2992930,,,283860658,281487835,0,
2992931,2992930,,,281488963,281489676,0,
2992931,2992930,,,284598679,284599850,0,
2992931,2992930,,,284598679,284597216,0,
2992931,2992930,,,283861888,281487717,0,
2992931,2992930,,,283861888,281489704,0,
2992931,2992930,,,283865716,281489020,0,
2992931,2992930,,,284598616,284600251,0,
2992931,2992930,,,283861779,281488020,0,
2992931,2992930,,,283883329,283881490,0,
2992931,2992930,,,285271502,285268765,0,
2992931,2992930,,,283863672,281488928,0,
2992931,2992930,,,285268837,281489238,0,
2992931,2992930,,,284596157,284598558,0,
2992931,2992930,,,275162281,281488990,0,
2992931,2992930,,,260622956,262952930,0,
2992931,2992930,,,260622956,281489370,0,
2992931,2992930,,,283864699,281487161,0,
2992931,2992930,,,285271438,285270903,0,
2992931,2992930,,,283862525,281488351,0,
2992931,2992930,,,285271417,285269083,0,
2992931,2992930,,,260624431,281489177,0,
2992931,2992930,,,283862963,281489332,0,
2992931,2992930,,,283862963,281487441,0,
2992931,2992930,,,283862963,281487790,0,
2992931,2992930,,,260624540,281488094,0,
2992931,2992930,,,285267526,285268647,0,
2992931,2992930,,,284596181,284597442,0,
2992931,2992930,,,281488975,281489704,0,
2992931,2992930,,,285271373,285267019,0,
2992931,2992930,,,284599041,284600037,0,
2992931,2992930,,,284596923,284598489,0,
2992931,2992930,,,283883826,281488111,0,
2992931,2992930,,,260622866,281489238,0,
2992931,2992930,,,260624395,281489468,0,
2992931,2992930,,,283882681,281487144,0,
2992931,2992930,,,285271302,285269483,0,
2992931,2992930,,,283883728,283882432,0,
2992931,2992930,,,283884054,281488173,0,
2992931,2992930,,,285271067,281488485,0,
2992931,2992930,,,260622989,281487518,0,
2992931,2992930,,,285271285,285270599,0,
2992931,2992930,,,284595867,284597694,0,
2992931,2992930,,,260624426,281489684,0,
2992931,2992930,,,281487867,281488322,0,
2992931,2992930,,,260624427,281489684,0,
2992931,2992930,,,284597215,281489837,0,
2992931,2992930,,,285271241,285271385,0,
2992931,2992930,,,283882831,285271409,0,
2992931,2992930,,,273005925,281488036,0,
2992931,2992930,,,273005925,281487856,0,
2992931,2992930,,,281488861,281489767,0,
2992931,2992930,,,284596974,284597115,0,
2992931,2992930,,,285270581,281488797,0,
2992931,2992930,,,284596974,284597102,0,
2992931,2992930,,,284596974,284598833,0,
2992931,2992930,,,284598478,281488205,0,
2992931,2992930,,,283882014,281488255,0,
2992931,2992930,,,284597322,284597643,0,
2992931,2992930,,,281488942,281488514,0,
2992931,2992930,,,281489856,281488669,0,
2992931,2992930,,,285270590,281489761,0,
2992931,2992930,,,281487005,281489521,0,
2992931,2992930,,,281488044,281487335,0,
2992931,2992930,,,283881560,281488514,0,
2992931,2992930,,,285271177,285268531,0,
2992931,2992930,,,283881535,283882586,0,
2992931,2992930,,,283884114,281489020,0,
2992931,2992930,,,284599169,281488428,0,
2992931,2992930,,,260624385,281489678,0,
2992931,2992930,,,281488995,281488128,0,
2992931,2992930,,,285271101,285271116,0,
2992931,2992930,,,260624445,281488526,0,
2992931,2992930,,,283884931,283883963,0,
2992931,2992930,,,283881476,281487652,0,
2992931,2992930,,,283881476,281489211,0,
2992931,2992930,,,283883925,281487130,0,
2992931,2992930,,,283865437,281488892,0,
2992931,2992930,,,285271016,285270159,0,
2992931,2992930,,,284599968,284598019,0,
2992931,2992930,,,284595704,281488990,0,
2992931,2992930,,,284597174,281487390,0,
2992931,2992930,,,283860872,285270822,0,
2992931,2992930,,,281489006,281487420,0,
2992931,2992930,,,281489832,281489078,0,
2992931,2992930,,,281489006,281488039,0,
2992931,2992930,,,281489832,281487749,0,
2992931,2992930,,,281489832,281487284,0,
2992931,2992930,,,281489832,281489497,0,
2992931,2992930,,,281489832,281489375,0,
2992931,2992930,,,283881540,281488020,0,
2992931,2992930,,,285269178,281488132,0,
2992931,2992930,,,283884907,281487221,0,
2992931,2992930,,,283881464,281489233,0,
2992931,2992930,,,260624590,281488928,0,
2992931,2992930,,,283881559,281488954,0,
2992931,2992930,,,285270980,285269228,0,
2992931,2992930,,,281488059,281487278,0,
2992931,2992930,,,283881507,281488137,0,
2992931,2992930,,,260622836,281487763,0,
2992931,2992930,,,284596882,284598684,0,
2992931,2992930,,,284598359,284595956,0,
2992931,2992930,,,284596882,284599550,0,
2992931,2992930,,,283881477,281487420,0,
2992931,2992930,,,283881477,281488039,0,
2992931,2992930,,,283881729,281488990,0,
2992931,2992930,,,273005850,281488020,0,
2992931,2992930,,,284595657,284598295,0,
2992931,2992930,,,260624554,281488144,0,
2992931,2992930,,,281488637,281489537,0,
2992931,2992930,,,283881402,281489344,0,
2992931,2992930,,,285270826,285270114,0,
2992931,2992930,,,283881124,281488425,0,
2992931,2992930,,,283884741,281488094,0,
2992931,2992930,,,283866109,281489370,0,
2992931,2992930,,,283866109,262952930,0,
2992931,2992930,,,283881828,281488128,0,
2992931,2992930,,,283865286,285269368,0,
2992931,2992930,,,281488626,281488163,0,
2992931,2992930,,,281488626,281487647,0,
2992931,2992930,,,283881210,281489866,0,
2992931,2992930,,,278781276,281489020,0,
2992931,2992930,,,283864549,281487774,0,
2992931,2992930,,,283864549,281488107,0,
2992931,2992930,,,283864549,281488522,0,
2992931,2992930,,,283882255,281487856,0,
2992931,2992930,,,283882255,281488036,0,
2992931,2992930,,,283882507,283881160,0,
2992931,2992930,,,281488861,281489837,0,
2992931,2992932,,,260624448,281489681,0,
2992931,2992932,,,284595657,284597720,0,
2992931,2992932,,,284599586,284597881,0,
2992931,2992932,,,284597728,284595761,0,
2992931,2992932,,,284597599,281487336,0,
2992931,2992932,,,260624424,284597063,0,
2992931,2992932,,,260624441,281488368,0,
2992931,2992932,,,260624424,281489374,0,
2992931,2992932,,,284598040,284600201,0,
2992931,2992932,,,260624457,281487282,0,
2992931,2992932,,,260624403,281487495,0,
2992931,2992932,,,284599968,284597112,0,
2992931,2992932,,,260624442,281488368,0,
2992931,2992932,,,284599380,284599128,0,
2992931,2992932,,,285267582,285270208,0,
2992931,2992932,,,260624407,281489781,0,
2992931,2992932,,,260624410,281488695,0,
2992931,2992932,,,260624460,281488989,0,
2992931,2992932,,,260624391,281487336,0,
2992931,2992932,,,285270261,285267966,0,
2992931,2992932,,,260624387,281487563,0,
2992931,2992932,,,281487934,281489166,0,
2992931,2992932,,,284596327,281489786,0,
2992931,2992932,,,284599994,284600000,0,
2992931,2992932,,,260624464,281489166,0,
2992931,2992932,,,260624445,281487564,0,
2992931,2992932,,,260624410,281488531,0,
2992931,2992932,,,260624389,281487276,0,
2992931,2992932,,,260624452,281487534,0,
2992931,2992932,,,284599298,284600112,0,
2992931,2992932,,,284598901,284597906,0,
2992931,2992932,,,284595242,281489450,0,
2992931,2992932,,,284596453,284597184,0,
2992931,2992932,,,284596974,284597851,0,
2992931,2992932,,,284596974,284597028,0,
2992931,2992932,,,284597608,284597868,0,
2992931,2992932,,,260624427,281487310,0,
2992931,2992932,,,260624426,281487310,0,
2992931,2992932,,,260624395,281487804,0,
2992931,2992932,,,284598107,284599728,0,
2992931,2992932,,,260624420,281487312,0,
2992931,2992932,,,284599866,284595628,0,
2992931,2992932,,,285271364,285268588,0,
2992931,2992932,,,260624415,281489450,0,
2992931,2992932,,,260624439,281487242,0,
2992931,2992932,,,284597401,284596634,0,
2992931,2992932,,,284599568,284598754,0,
2992931,2992932,,,284597401,284599546,0,
2992931,2992932,,,260624386,281487563,0,
2992931,2992932,,,284596181,284598321,0,
2992931,2992932,,,284599041,284598603,0,
2992931,2992932,,,284599891,284599626,0,
2992931,2992932,,,285267944,285269380,0,
2992931,2992932,,,284597747,284596323,0,
2992931,2992932,,,260624412,281488631,0,
2992931,2992932,,,260624385,281488590,0,
2992931,2992932,,,284598107,284599307,0,
2992931,2992932,,,285266017,281487312,0,
2992931,2992932,,,260624385,281489756,0,
2992931,2992932,,,285238428,281487495,0,
2992931,2992932,,,260624431,281488613,0,
2992931,2992932,,,285259802,281489450,0,
2992931,2992932,,,284596157,284597383,0,
2992931,2992932,,,284595708,284599919,0,
2992931,2992933,,,285266812,281487654,0,
2992931,2992933,,,281489762,281488853,0,
2992931,2992933,,,284600094,281488333,0,
2992931,2992933,,,281489483,281487539,0,
2992931,2992933,,,283860658,285269427,0,
2992931,2992933,,,281487238,281489155,0,
2992931,2992933,,,260622973,281488333,0,
2992931,2992933,,,283884156,283883698,0,
2992931,2992933,,,283882313,283884469,0,
2992931,2992933,,,283884826,283883600,0,
2992931,2992933,,,285267866,285269649,0,
2992931,2992933,,,283884138,283884775,0,
2992931,2992933,,,281487395,281487543,0,
2992931,2992933,,,283861888,285271182,0,
2992931,2992933,,,281487395,281488284,0,
2992931,2992933,,,285268601,285268120,0,
2992931,2992933,,,281487395,281488982,0,
2992931,2992933,,,283882466,281487699,0,
2992931,2992933,,,285268142,281487475,0,
2992931,2992933,,,281488910,281487678,0,
2992931,2992933,,,285268638,285268416,0,
2992931,2992933,,,284597419,284596556,0,
2992931,2992933,,,283884063,281489286,0,
2992931,2992933,,,283884063,281488342,0,
2992931,2992933,,,283866743,281489419,0,
2992931,2992933,,,275162289,281488724,0,
2992931,2992933,,,283866743,281487901,0,
2992931,2992933,,,284599968,284599089,0,
2992931,2992933,,,285268700,285270218,0,
2992931,2992933,,,283859856,281488658,0,
2992931,2992933,,,283884913,283881380,0,
2992931,2992933,,,283883994,283882101,0,
2992931,2992933,,,283865437,281489408,0,
2992931,2992933,,,283884290,281488691,0,
2992931,2992933,,,283882321,283881478,0,
2992931,2992933,,,284599589,284597990,0,
2992931,2992933,,,281488910,281488944,0,
2992931,2992933,,,284595704,284599829,0,
2992931,2992933,,,284595800,284596183,0,
2992931,2992933,,,281489373,281488560,0,
2992931,2992933,,,284597174,281489202,0,
2992931,2992933,,,281488105,281487621,0,
2992931,2992933,,,281488910,281489064,0,
2992931,2992933,,,283883238,281488537,0,
2992931,2992933,,,283881560,285270493,0,
2992931,2992933,,,285268760,285270369,0,
2992931,2992933,,,285270396,285266896,0,
2992931,2992933,,,281487509,281487558,0,
2992931,2992933,,,283884209,283884118,0,
2992931,2992933,,,285266964,285267742,0,
2992931,2992933,,,285266975,285269987,0,
2992931,2992933,,,283883909,284595136,0,
2992931,2992933,,,285270818,281488189,0,
2992931,2992933,,,283884262,283881876,0,
2992931,2992933,,,285267347,285271388,0,
2992931,2992933,,,281489367,281488718,0,
2992931,2992933,,,281489367,281488711,0,
2992931,2992933,,,281489367,278786783,0,
2992931,2992933,,,281487047,281487643,0,
2992931,2992933,,,260622942,281488698,0,
2992931,2992933,,,283881469,283884163,0,
2992931,2992933,,,283884027,283882189,0,
2992931,2992933,,,283882194,281487453,0,
2992931,2992933,,,283883462,283882305,0,
2992931,2992933,,,283884114,285271317,0,
2992931,2992933,,,283883503,283883812,0,
2992931,2992933,,,260622942,281487269,0,
2992931,2992933,,,285268822,285267286,0,
2992931,2992933,,,260622838,281488537,0,
2992931,2992933,,,267456551,281487938,0,
2992931,2992933,,,284599188,284597124,0,
2992931,2992933,,,283865999,281487938,0,
2992931,2992933,,,281489006,281487524,0,
2992931,2992933,,,283884195,283884280,0,
2992931,2992933,,,281489832,281488496,0,
2992931,2992933,,,281489832,281488344,0,
2992931,2992933,,,283881813,283882063,0,
2992931,2992933,,,283884800,281487946,0,
2992931,2992933,,,285268837,285269191,0,
2992931,2992933,,,283865437,285270017,0,
2992931,2992933,,,281488896,281489155,0,
2992931,2992933,,,283859179,281487424,0,
2992931,2992933,,,283883621,281487650,0,
2992931,2992933,,,285270392,281487245,0,
2992931,2992933,,,281489832,281487475,0,
2992931,2992933,,,281489832,281487391,0,
2992931,2992933,,,283859179,281487654,0,
2992931,2992933,,,283883884,281487621,0,
2992931,2992933,,,260622860,281487350,0,
2992931,2992933,,,284597937,284597862,0,
2992931,2992933,,,281488626,281489641,0,
2992931,2992933,,,285268893,285267722,0,
2992931,2992933,,,284597937,284600234,0,
2992931,2992933,,,283860263,281487269,0,
2992931,2992933,,,283884656,283884076,0,
2992931,2992933,,,285268330,281487272,0,
2992931,2992933,,,283881673,283882289,0,
2992931,2992933,,,285268330,281488154,0,
2992931,2992933,,,283881731,283883750,0,
2992931,2992933,,,283883634,260622699,0,
2992931,2992933,,,284598107,284596618,0,
2992931,2992933,,,281487795,281489799,0,
2992931,2992933,,,284598107,284600263,0,
2992931,2992933,,,284600331,284599960,0,
2992931,2992933,,,283883432,281487687,0,
2992931,2992933,,,283884907,281489699,0,
2992931,2992933,,,285271155,281488594,0,
2992931,2992933,,,283881464,283883267,0,
2992931,2992933,,,285267661,285269753,0,
2992931,2992933,,,281489783,281488541,0,
2992931,2992933,,,281489006,281488853,0,
2992931,2992933,,,281489229,281487417,0,
2992931,2992933,,,260622877,281487286,0,
2992931,2992933,,,285269066,285266820,0,
2992931,2992933,,,283882964,283882371,0,
2992931,2992933,,,283882322,281487938,0,
2992931,2992933,,,283866609,281487136,0,
2992931,2992933,,,278786933,281487938,0,
2992931,2992933,,,281488180,281489337,0,
2992931,2992933,,,285270002,281489479,0,
2992931,2992933,,,283881210,283883167,0,
2992931,2992933,,,281487805,281489657,0,
2992931,2992933,,,283882654,283882987,0,
2992931,2992933,,,285270417,285269218,0,
2992931,2992933,,,279506544,281488658,0,
2992931,2992933,,,283881719,283882472,0,
2992931,2992933,,,279506544,281489408,0,
2992931,2992933,,,281488238,281488868,0,
2992931,2992933,,,283882668,281488851,0,
2992931,2992933,,,283881559,281488154,0,
2992931,2992933,,,284597973,284596435,0,
2992931,2992933,,,283884566,283883345,0,
2992931,2992933,,,285270454,281487213,0,
2992931,2992933,,,285270980,285268748,0,
2992931,2992933,,,283881964,281487286,0,
2992931,2992933,,,284598451,284597010,0,
2992931,2992933,,,281489571,281489723,0,
2992931,2992933,,,281489571,281487357,0,
2992931,2992933,,,285269122,285269585,0,
2992931,2992933,,,283884418,283882980,0,
2992931,2992933,,,281489580,281487443,0,
2992931,2992933,,,281489580,281488991,0,
2992931,2992933,,,281486996,281488853,0,
2992931,2992933,,,281487208,281487539,0,
2992931,2992933,,,285269178,285267647,0,
2992931,2992933,,,284599568,284598343,0,
2992931,2992933,,,285267616,285268318,0,
2992931,2992933,,,285269861,281488068,0,
2992931,2992933,,,283865286,281487245,0,
2992931,2992933,,,283865286,284597549,0,
2992931,2992933,,,283865286,283883449,0,
2992931,2992933,,,283882456,283883376,0,
2992931,2992933,,,283882158,283882752,0,
2992931,2992933,,,260622967,281488594,0,
2992931,2992933,,,284599866,284596838,0,
2992931,2992933,,,283882140,281487417,0,
2992931,2992933,,,285269858,281489155,0,
2992931,2992933,,,283882165,281487654,0,
2992931,2992933,,,283882034,281487113,0,
2992931,2992933,,,284596453,284596587,0,
2992931,2992933,,,283883832,285267090,0,
2992931,2992933,,,283883974,281489070,0,
2992931,2992933,,,283883627,283883115,0,
2992931,2992933,,,284596628,284599993,0,
2992931,2992933,,,285269193,285269690,0,
2992931,2992933,,,285269201,285267651,0,
2992931,2992933,,,283882918,285267513,0,
2992931,2992933,,,284595886,284596895,0,
2992931,2992933,,,281487323,281488698,0,
2992931,2992933,,,283862508,281487760,0,
2992931,2992933,,,281487584,281487272,0,
2992931,2992933,,,281487584,281488051,0,
2992931,2992933,,,283882125,281488991,0,
2992931,2992933,,,281487584,281488186,0,
2992931,2992933,,,283883007,285269788,0,
2992931,2992933,,,283882125,281487443,0,
2992931,2992933,,,285269846,281488711,0,
2992931,2992933,,,283882336,285271388,0,
2992931,2992933,,,283882634,281487163,0,
2992931,2992933,,,284599790,284599015,0,
2992931,2992933,,,284599790,284596527,0,
2992931,2992933,,,283862508,281489167,0,
2992931,2992933,,,283884047,283882663,0,
2992931,2992933,,,283883221,283881395,0,
2992931,2992933,,,281489611,281488619,0,
2992931,2992933,,,284598837,284597133,0,
2992931,2992933,,,284594018,281487296,0,
2992931,2992933,,,284599298,284597975,0,
2992931,2992933,,,283865716,281487946,0,
2992931,2992933,,,283881507,283882936,0,
2992931,2992933,,,284599868,284595673,0,
2992931,2992933,,,267452607,281487987,0,
2992931,2992933,,,283882430,283884252,0,
2992931,2992933,,,284596382,284597809,0,
2992931,2992933,,,283859229,284594155,0,
2992931,2992933,,,284596638,281487938,0,
2992931,2992933,,,281487173,281489680,0,
2992931,2992933,,,285269308,285268044,0,
2992931,2992933,,,283859856,285270017,0,
2992931,2992933,,,283884344,281487201,0,
2992931,2992933,,,283884344,281487605,0,
2992931,2992933,,,283882905,281488853,0,
2992931,2992933,,,283882336,281487699,0,
2992931,2992933,,,283882336,281489197,0,
2992931,2992933,,,284599156,284599159,0,
2992931,2992933,,,283883811,281489799,0,
2992931,2992933,,,260622887,281489070,0,
2992931,2992933,,,260622976,281487760,0,
2992931,2992933,,,260622976,281489167,0,
2992931,2992933,,,281489128,281488691,0,
2992931,2992933,,,284600115,284598857,0,
2992931,2992933,,,285269382,285267107,0,
2992931,2992933,,,281489126,281488307,0,
2992931,2992933,,,284595685,284596930,0,
2992931,2992933,,,281486997,281488853,0,
2992931,2992933,,,283884070,283883480,0,
2992931,2992933,,,283883925,281488154,0,
2992931,2992933,,,281488455,281487605,0,
2992931,2992933,,,281488455,281487201,0,
2992931,2992933,,,281488455,281489217,0,
2992931,2992933,,,283883264,283882095,0,
2992931,2992933,,,281489124,281489590,0,
2992931,2992933,,,281487586,281488051,0,
2992931,2992933,,,281487586,281488154,0,
2992931,2992933,,,260622836,281488537,0,
2992931,2992933,,,284595520,284596986,0,
2992931,2992933,,,283882125,285270232,0,
2992931,2992933,,,283883445,283883304,0,
2992931,2992933,,,283882634,281488247,0,
2992931,2992933,,,283860872,281487417,0,
2992931,2992933,,,262946478,281487938,0,
2992931,2992933,,,283861112,281488594,0,
2992931,2992933,,,284595728,284597293,0,
2992931,2992933,,,281488935,281489513,0,
2992931,2992933,,,281487137,281487946,0,
2992931,2992933,,,283859229,281488177,0,
2992931,2992933,,,281488059,281487267,0,
2992931,2992933,,,284596355,284597962,0,
2992931,2992933,,,284596355,284599378,0,
2992931,2992933,,,260622860,281488064,0,
2992931,2992933,,,284596882,284600163,0,
2992931,2992933,,,283862443,281488189,0,
2992931,2992933,,,281488059,281488206,0,
2992931,2992933,,,285267354,285270769,0,
2992931,2992933,,,281487137,281488851,0,
2992931,2992933,,,284597160,284599908,0,
2992931,2992933,,,284599380,284599124,0,
2992931,2992933,,,281489326,281489018,0,
2992931,2992933,,,283882294,285268020,0,
2992931,2992933,,,281489326,281487443,0,
2992931,2992933,,,285270542,285268737,0,
2992931,2992933,,,281488935,281487726,0,
2992931,2992933,,,283882284,285268528,0,
2992931,2992933,,,284599220,284595506,0,
2992931,2992933,,,284597518,284595521,0,
2992931,2992933,,,283884584,283884739,0,
2992931,2992933,,,283883323,283882441,0,
2992931,2992933,,,284597260,284596150,0,
2992931,2992933,,,281487140,281488560,0,
2992931,2992933,,,284597260,284596145,0,
2992931,2992933,,,283883634,260622697,0,
2992931,2992933,,,283862421,283884677,0,
2992931,2992933,,,283862421,281488537,0,
2992931,2992933,,,283862421,281488646,0,
2992931,2992933,,,283883832,281487267,0,
2992931,2992933,,,278781276,281487946,0,
2992931,2992933,,,283862441,281488537,0,
2992931,2992933,,,285270826,281489292,0,
2992931,2992933,,,283881477,281488853,0,
2992931,2992933,,,283883254,283884182,0,
2992931,2992933,,,283883832,281487925,0,
2992931,2992933,,,281488005,281489292,0,
2992931,2992933,,,283882426,283881485,0,
2992931,2992933,,,284598040,284596805,0,
2992931,2992933,,,285268760,281489633,0,
2992931,2992933,,,284598829,284597079,0,
2992931,2992933,,,281488484,281489220,0,
2992931,2992933,,,283881729,283882817,0,
2992931,2992933,,,283882831,281488496,0,
2992931,2992933,,,283882831,281488344,0,
2992931,2992933,,,278776627,281487901,0,
2992931,2992933,,,278776627,281489419,0,
2992931,2992933,,,278776627,281489380,0,
2992931,2992933,,,283883296,283883540,0,
2992931,2992933,,,284598810,284597580,0,
2992931,2992933,,,283884684,283881193,0,
2992931,2992933,,,283884793,281488862,0,
2992931,2992933,,,284599503,284597201,0,
2992931,2992933,,,283862329,281487296,0,
2992931,2992933,,,283881896,281487417,0,
2992931,2992933,,,283882831,281487475,0,
2992931,2992933,,,283882831,281487391,0,
2992931,2992933,,,281488935,281488444,0,
2992931,2992933,,,283883801,285269949,0,
2992931,2992933,,,283883799,281489657,0,
2992931,2992933,,,283884834,281489419,0,
2992931,2992933,,,281489654,281489265,0,
2992931,2992933,,,281487146,281487176,0,
2992931,2992933,,,283882776,283884224,0,
2992931,2992933,,,284596974,281488344,0,
2992931,2992933,,,281489776,281488154,0,
2992931,2992933,,,283884740,283884554,0,
2992931,2992933,,,283881854,281487939,0,
2992931,2992933,,,284598040,284598150,0,
2992931,2992933,,,283881854,281489264,0,
2992931,2992933,,,284596491,281487938,0,
2992931,2992933,,,283882847,283883257,0,
2992931,2992933,,,281488872,281487113,0,
2992931,2992933,,,283883290,283881470,0,
2992931,2992933,,,281487146,281487244,0,
2992931,2992933,,,283882918,281487643,0,
2992931,2992933,,,281488935,281489054,0,
2992931,2992933,,,283860658,281487445,0,
2992931,2992933,,,283884391,281489117,0,
2992931,2992933,,,281488519,281487506,0,
2992931,2992933,,,281488963,281489807,0,
2992931,2992933,,,281488519,281488904,0,
2992931,2992933,,,284599586,284599756,0,
2992931,2992933,,,281487625,281489202,0,
2992931,2992933,,,281488963,281488818,0,
2992931,2992933,,,281487625,281487687,0,
2992931,2992933,,,283882041,283883002,0,
2992931,2992933,,,283882722,281488674,0,
2992931,2992933,,,283861888,281488684,0,
