Iteration	Obj_Current	Obj_Best	New_Best	Case	SA_Prob	Jump	Nonimp_In	Nonimp_Out	Tenure	Temperature	ADD	DROP	Obj_Lookups	Con_Lookups	Obj_Evals	Con_Evals	ADD_First	DROP_First	ADD_Second	DROP_Second	SWAPs	Total_Time	Solution
195	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999615	0	0	1	6.899999999999999	8227543820685890.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.004000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
196	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8219316276865204.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.009000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
197	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999611	0	0	1	6.899999999999999	8211096960588339.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
198	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8202885863627751.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.009000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
199	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999569	0	0	1	6.899999999999999	8194682977764123.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.003000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
200	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8186488294786359.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.011000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
201	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999761	0	0	1	6.899999999999999	8178301806491573.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
202	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8170123504685081.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.008000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
203	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999964	0	0	1	6.899999999999999	8161953381180396.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.003000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
204	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8153791427799216.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.007000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
205	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999842	0	0	1	6.899999999999999	8145637636371417.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.003000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
206	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8137491998735046.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.008000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
207	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999627	0	0	1	6.899999999999999	8129354506736311.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.006000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
208	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8121225152229575.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.011000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
209	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999609	0	0	1	6.899999999999999	8113103927077345.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.003000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
210	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8104990823150268.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.009000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
211	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999606	0	0	1	6.899999999999999	8096885832327118.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
212	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8088788946494791.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.011000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
213	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999563	0	0	1	6.899999999999999	8080700157548296.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
214	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8072619457390748.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.011000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
215	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999757	0	0	1	6.899999999999999	8064546837933357.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
216	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8056482291095424.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.009000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
217	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999963	0	0	1	6.899999999999999	8048425808804329.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.004000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
218	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8040377382995525.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.010000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
219	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999840	0	0	1	6.899999999999999	8032337005612529.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.004000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
220	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8024304668606916.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.010000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
221	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999622	0	0	1	6.899999999999999	8016280363938309.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.004000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
222	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	8008264083574371.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.012000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
223	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999604	0	0	1	6.899999999999999	8000255819490797.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.004000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
224	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7992255563671306.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.010000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
225	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999600	0	0	1	6.899999999999999	7984263308107635.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
226	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7976279044799527.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.010000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
227	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999557	0	0	1	6.899999999999999	7968302765754727.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
228	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7960334462988972.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.010000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
229	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999754	0	0	1	6.899999999999999	7952374128525983.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
230	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7944421754397457.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.011000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
231	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999963	0	0	1	6.899999999999999	7936477332643060.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.004000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
232	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7928540855310417.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.009000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
233	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999838	0	0	1	6.899999999999999	7920612314455107.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.004000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
234	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7912691702140652.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.008000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
235	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999616	0	0	1	6.899999999999999	7904779010438511.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.004000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
236	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7896874231428072.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.011000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
237	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999598	0	0	1	6.899999999999999	7888977357196644.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.003000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
238	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7881088379839447.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.010000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
239	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999594	0	0	1	6.899999999999999	7873207291459608.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
240	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7865334084168148.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.010000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
241	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999550	0	0	1	6.899999999999999	7857468750083980.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.005000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
242	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7849611281333896.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.010000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
243	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999750	0	0	1	6.899999999999999	7841761670052562.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
244	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7833919908382509.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.013000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
245	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999962	0	0	1	6.899999999999999	7826085988474126.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.005000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
246	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7818259902485652.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.013000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
247	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999836	0	0	1	6.899999999999999	7810441642583166.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.005000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
248	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7802631200940583.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.012000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
249	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999611	0	0	1	6.899999999999999	7794828569739642.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.005000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
250	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7787033741169902.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.014000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
251	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999592	0	0	1	6.899999999999999	7779246707428732.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.004000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
252	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7771467460721303.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.011000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
253	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999589	0	0	1	6.899999999999999	7763695993260582.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.005000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
254	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7755932297267321.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.011000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
255	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999544	0	0	1	6.899999999999999	7748176364970054.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.005000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
256	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7740428188605084.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.012000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
257	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999747	0	0	1	6.899999999999999	7732687760416479.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
258	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7724955072656063.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.010000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
259	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999962	0	0	1	6.899999999999999	7717230117583407.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.004000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
260	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7709512887465824.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.009000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
261	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999833	0	0	1	6.899999999999999	7701803374578358.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.002000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
262	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7694101571203780.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.008000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
263	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999605	0	0	1	6.899999999999999	7686407469632576.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.004000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
264	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7678721062162943.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.010000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
265	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999587	0	0	1	6.899999999999999	7671042341100780.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.005000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
266	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7663371298759679.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.011000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
267	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999583	0	0	1	6.899999999999999	7655707927460919.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
268	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7648052219533458.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.009000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
269	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999537	0	0	1	6.899999999999999	7640404167313925.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
270	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7632763763146611.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.010000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
271	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999743	0	0	1	6.899999999999999	7625130999383464.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.004000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
272	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7617505868384081.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.011000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
273	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999961	0	0	1	6.899999999999999	7609888362515697.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.005000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
274	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7602278474153181.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.013000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
275	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999831	0	0	1	6.899999999999999	7594676195679028.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.006000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
276	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7587081519483349.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.012000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
277	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999600	0	0	1	6.899999999999999	7579494437963866.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.005000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
278	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7571914943525902.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.011000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
279	-243962.150959249993321	-247136.220218608330470	0	2	0.999999999999581	0	0	1	6.899999999999999	7564343028582376.000000000000000	-1	0	6	2	0	0	0	3	0	2	0	0.006000000000000	5_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
280	-246325.267874304117868	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7556778685553794.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.013000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
281	-243127.785874637338566	-247136.220218608330470	0	2	0.999999999999577	0	0	1	6.899999999999999	7549221906868240.000000000000000	-1	17	6	2	0	0	0	3	0	2	0	0.005000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
282	-245162.076524907723069	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7541672684961372.000000000000000	13	-1	33	7	0	0	21	4	2	2	3	0.014000000000000	5_6_8_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
283	-241624.837186990189366	-247136.220218608330470	0	2	0.999999999999531	0	0	1	6.899999999999999	7534131012276411.000000000000000	-1	10	6	2	0	0	0	3	0	2	0	0.005000000000000	5_6_8_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
284	-242845.022632153355516	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7526596881264135.000000000000000	3	-1	33	7	0	0	21	4	2	2	3	0.013000000000000	5_6_8_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
285	-240884.746478037763154	-247136.220218608330470	0	2	0.999999999999740	0	0	1	6.899999999999999	7519070284382871.000000000000000	-1	2	6	2	0	0	0	3	0	2	0	0.005000000000000	5_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
286	-243010.017604049877264	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7511551214098488.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.022000000000000	6_6_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
287	-242713.262413888005540	-247136.220218608330470	0	2	0.999999999999960	0	0	1	6.899999999999999	7504039662884390.000000000000000	-1	1	7	2	0	0	0	4	0	2	0	0.008000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1
288	-245312.118733130831970	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7496535623221506.000000000000000	17	-1	33	7	0	0	21	4	2	2	3	0.009000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_8_4_5_3_6_5_4_3_4_4_1
289	-244027.448912841995480	-247136.220218608330470	0	2	0.999999999999829	0	0	1	6.899999999999999	7489039087598284.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.004000000000000	6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_6_5_4_3_4_4_1
290	-246934.479019991267705	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7481550048510686.000000000000000	10	-1	32	6	0	0	21	4	2	2	2	0.012000000000000	6_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
291	-243898.350777630810626	-247136.220218608330470	0	2	0.999999999999594	0	0	1	6.899999999999999	7474068498462175.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.005000000000000	6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
292	-247136.220218608330470	-247136.220218608330470	0	1	-1.000000000000000	0	0	0	6.000000000000000	7466594429963713.000000000000000	2	-1	32	6	0	0	21	4	2	2	2	0.020000000000000	6_5_8_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
