ID	Name	Type	Line
2366	Stop67_Route19	1	19
2367	Stop68_Route19	1	19
2368	Stop69_Route19	1	19
2369	Stop70_Route19	1	19
2370	Stop71_Route19	1	19
2371	Stop72_Route19	1	19
2372	Stop73_Route19	1	19
2373	Stop74_Route19	1	19
2374	Stop75_Route19	1	19
2375	Stop76_Route19	1	19
2376	Stop77_Route19	1	19
2377	Stop78_Route19	1	19
2378	Stop79_Route19	1	19
2379	Stop80_Route19	1	19
2380	Stop81_Route19	1	19
2381	Stop82_Route19	1	19
2382	Stop83_Route19	1	19
2383	Stop84_Route19	1	19
2384	Stop85_Route19	1	19
2385	Stop86_Route19	1	19
2386	Stop87_Route19	1	19
2387	Stop88_Route19	1	19
2388	Stop89_Route19	1	19
2389	Stop90_Route19	1	19
2390	Stop91_Route19	1	19
2391	Stop92_Route19	1	19
2392	Stop93_Route19	1	19
2393	Stop94_Route19	1	19
2394	Stop95_Route19	1	19
2395	Stop96_Route19	1	19
2396	Stop97_Route19	1	19
2397	Stop98_Route19	1	19
2398	Stop99_Route19	1	19
2399	Stop100_Route19	1	19
2400	Stop101_Route19	1	19
2401	Stop102_Route19	1	19
2402	Stop103_Route19	1	19
2403	Stop104_Route19	1	19
2404	Stop105_Route19	1	19
2405	Stop106_Route19	1	19
2406	Stop107_Route19	1	19
2407	Stop108_Route19	1	19
2408	Stop109_Route19	1	19
2409	Stop110_Route19	1	19
2410	Stop111_Route19	1	19
2411	Stop112_Route19	1	19
2412	Stop113_Route19	1	19
2413	Stop114_Route19	1	19
2414	Stop115_Route19	1	19
2415	Stop116_Route19	1	19
2416	Stop117_Route19	1	19
2417	Stop118_Route19	1	19
2418	Stop119_Route19	1	19
2419	Stop120_Route19	1	19
2420	Stop121_Route19	1	19
2421	Stop1_Route20	1	20
2422	Stop2_Route20	1	20
2423	Stop3_Route20	1	20
2424	Stop4_Route20	1	20
2425	Stop5_Route20	1	20
2426	Stop6_Route20	1	20
2427	Stop7_Route20	1	20
2428	Stop8_Route20	1	20
2429	Stop9_Route20	1	20
2430	Stop10_Route20	1	20
2431	Stop11_Route20	1	20
2432	Stop12_Route20	1	20
2433	Stop13_Route20	1	20
2434	Stop14_Route20	1	20
2435	Stop15_Route20	1	20
2436	Stop16_Route20	1	20
2437	Stop17_Route20	1	20
2438	Stop18_Route20	1	20
2439	Stop19_Route20	1	20
2440	Stop20_Route20	1	20
2441	Stop21_Route20	1	20
2442	Stop22_Route20	1	20
2443	Stop23_Route20	1	20
2444	Stop24_Route20	1	20
2445	Stop25_Route20	1	20
2446	Stop26_Route20	1	20
2447	Stop27_Route20	1	20
2448	Stop28_Route20	1	20
2449	Stop29_Route20	1	20
2450	Stop30_Route20	1	20
2451	Stop31_Route20	1	20
2452	Stop32_Route20	1	20
2453	Stop33_Route20	1	20
2454	Stop34_Route20	1	20
2455	Stop35_Route20	1	20
2456	Stop36_Route20	1	20
2457	Stop37_Route20	1	20
2458	Stop38_Route20	1	20
2459	Stop39_Route20	1	20
2460	Stop40_Route20	1	20
2461	Stop41_Route20	1	20
2462	Stop42_Route20	1	20
2463	Stop43_Route20	1	20
2464	Stop44_Route20	1	20
2465	Stop45_Route20	1	20
2466	Stop46_Route20	1	20
2467	Stop47_Route20	1	20
2468	Stop48_Route20	1	20
2469	Stop49_Route20	1	20
2470	Stop50_Route20	1	20
2471	Stop51_Route20	1	20
2472	Stop52_Route20	1	20
2473	Stop53_Route20	1	20
2474	Stop54_Route20	1	20
2475	Stop55_Route20	1	20
2476	Stop56_Route20	1	20
2477	Stop57_Route20	1	20
2478	Stop58_Route20	1	20
2479	Stop59_Route20	1	20
2480	Stop60_Route20	1	20
2481	Stop61_Route20	1	20
2482	Stop62_Route20	1	20
2483	Stop63_Route20	1	20
2484	Stop64_Route20	1	20
2485	Stop65_Route20	1	20
2486	Stop66_Route20	1	20
2487	Stop67_Route20	1	20
2488	Stop68_Route20	1	20
2489	Stop69_Route20	1	20
2490	Stop70_Route20	1	20
2491	Stop71_Route20	1	20
2492	Stop72_Route20	1	20
2493	Stop73_Route20	1	20
2494	Stop74_Route20	1	20
2495	Stop75_Route20	1	20
2496	Stop76_Route20	1	20
2497	Stop77_Route20	1	20
2498	Stop78_Route20	1	20
2499	Stop79_Route20	1	20
2500	Stop80_Route20	1	20
2501	Stop81_Route20	1	20
2502	Stop82_Route20	1	20
2503	Stop83_Route20	1	20
2504	Stop84_Route20	1	20
2505	Stop85_Route20	1	20
2506	Stop86_Route20	1	20
2507	Stop87_Route20	1	20
2508	Stop88_Route20	1	20
2509	Stop89_Route20	1	20
2510	Stop90_Route20	1	20
2511	Stop91_Route20	1	20
2512	Stop92_Route20	1	20
2513	Stop93_Route20	1	20
2514	Stop94_Route20	1	20
2515	Stop95_Route20	1	20
2516	Stop96_Route20	1	20
2517	Stop97_Route20	1	20
2518	Stop98_Route20	1	20
2519	Stop99_Route20	1	20
2520	Stop100_Route20	1	20
2521	Stop101_Route20	1	20
2522	Stop102_Route20	1	20
2523	Stop103_Route20	1	20
2524	Stop104_Route20	1	20
2525	Stop105_Route20	1	20
2526	Stop106_Route20	1	20
2527	Stop107_Route20	1	20
2528	Stop108_Route20	1	20
2529	Stop109_Route20	1	20
2530	Stop110_Route20	1	20
2531	Stop111_Route20	1	20
2532	Stop112_Route20	1	20
2533	Stop113_Route20	1	20
2534	Stop114_Route20	1	20
2535	Stop115_Route20	1	20
2536	Stop116_Route20	1	20
2537	Stop117_Route20	1	20
2538	Stop118_Route20	1	20
2539	Stop119_Route20	1	20
2540	Stop120_Route20	1	20
2541	Stop121_Route20	1	20
2542	Stop1_Route21	1	21
2543	Stop2_Route21	1	21
2544	Stop3_Route21	1	21
2545	Stop4_Route21	1	21
2546	Stop5_Route21	1	21
2547	Stop6_Route21	1	21
2548	Stop7_Route21	1	21
2549	Stop8_Route21	1	21
2550	Stop9_Route21	1	21
2551	Stop10_Route21	1	21
2552	Stop11_Route21	1	21
2553	Stop12_Route21	1	21
2554	Stop13_Route21	1	21
2555	Stop14_Route21	1	21
2556	Stop15_Route21	1	21
2557	Stop16_Route21	1	21
2558	Stop17_Route21	1	21
2559	Stop18_Route21	1	21
2560	Stop19_Route21	1	21
2561	Stop20_Route21	1	21
2562	Stop21_Route21	1	21
2563	Stop22_Route21	1	21
2564	Stop23_Route21	1	21
2565	Stop24_Route21	1	21
2566	Stop25_Route21	1	21
2567	Stop26_Route21	1	21
2568	Stop27_Route21	1	21
2569	Stop28_Route21	1	21
2570	Stop29_Route21	1	21
2571	Stop30_Route21	1	21
2572	Stop31_Route21	1	21
2573	Stop32_Route21	1	21
2574	Stop33_Route21	1	21
2575	Stop34_Route21	1	21
2576	Stop35_Route21	1	21
2577	Stop36_Route21	1	21
2578	Stop37_Route21	1	21
2579	Stop38_Route21	1	21
2580	Stop39_Route21	1	21
2581	Stop40_Route21	1	21
2582	Stop41_Route21	1	21
2583	Stop42_Route21	1	21
2584	Stop43_Route21	1	21
2585	Stop44_Route21	1	21
2586	Stop45_Route21	1	21
2587	Stop46_Route21	1	21
2588	Stop47_Route21	1	21
2589	Stop48_Route21	1	21
2590	Stop49_Route21	1	21
2591	Stop50_Route21	1	21
2592	Stop51_Route21	1	21
2593	Stop52_Route21	1	21
2594	Stop53_Route21	1	21
2595	Stop54_Route21	1	21
2596	Stop55_Route21	1	21
2597	Stop56_Route21	1	21
2598	Stop57_Route21	1	21
2599	Stop58_Route21	1	21
2600	Stop59_Route21	1	21
2601	Stop60_Route21	1	21
2602	Stop61_Route21	1	21
2603	Stop62_Route21	1	21
2604	Stop63_Route21	1	21
2605	Stop64_Route21	1	21
2606	Stop65_Route21	1	21
2607	Stop66_Route21	1	21
2608	Stop67_Route21	1	21
2609	Stop68_Route21	1	21
2610	Stop69_Route21	1	21
2611	Stop70_Route21	1	21
2612	Stop71_Route21	1	21
2613	Stop72_Route21	1	21
2614	Stop73_Route21	1	21
2615	Stop74_Route21	1	21
2616	Stop75_Route21	1	21
2617	Stop76_Route21	1	21
2618	Stop77_Route21	1	21
2619	Stop78_Route21	1	21
2620	Stop79_Route21	1	21
2621	Stop80_Route21	1	21
2622	Stop81_Route21	1	21
2623	Stop82_Route21	1	21
2624	Stop83_Route21	1	21
2625	Stop84_Route21	1	21
2626	Stop85_Route21	1	21
2627	Stop86_Route21	1	21
2628	Stop87_Route21	1	21
2629	Stop88_Route21	1	21
2630	Stop89_Route21	1	21
2631	Stop90_Route21	1	21
2632	Stop91_Route21	1	21
2633	Stop92_Route21	1	21
2634	Stop93_Route21	1	21
2635	Stop94_Route21	1	21
2636	Stop95_Route21	1	21
2637	Stop96_Route21	1	21
2638	Stop97_Route21	1	21
2639	Stop98_Route21	1	21
2640	Stop99_Route21	1	21
2641	Stop100_Route21	1	21
2642	Stop101_Route21	1	21
2643	Stop102_Route21	1	21
2644	Stop103_Route21	1	21
2645	Stop104_Route21	1	21
2646	Stop105_Route21	1	21
2647	Stop106_Route21	1	21
2648	Stop107_Route21	1	21
2649	Stop108_Route21	1	21
2650	Stop109_Route21	1	21
2651	Stop110_Route21	1	21
2652	Stop111_Route21	1	21
2653	Stop112_Route21	1	21
2654	Stop113_Route21	1	21
2655	Stop114_Route21	1	21
2656	Stop115_Route21	1	21
2657	Stop116_Route21	1	21
2658	Stop117_Route21	1	21
2659	Stop118_Route21	1	21
2660	Stop119_Route21	1	21
2661	Stop120_Route21	1	21
2662	Stop121_Route21	1	21
2663	Stop1_Route22	1	22
2664	Stop2_Route22	1	22
2665	Stop3_Route22	1	22
2666	Stop4_Route22	1	22
2667	Stop5_Route22	1	22
2668	Stop6_Route22	1	22
2669	Stop7_Route22	1	22
2670	Stop8_Route22	1	22
2671	Stop9_Route22	1	22
2672	Stop10_Route22	1	22
2673	Stop11_Route22	1	22
2674	Stop12_Route22	1	22
2675	Stop13_Route22	1	22
2676	Stop14_Route22	1	22
2677	Stop15_Route22	1	22
2678	Stop16_Route22	1	22
2679	Stop17_Route22	1	22
2680	Stop18_Route22	1	22
2681	Stop19_Route22	1	22
2682	Stop20_Route22	1	22
2683	Stop21_Route22	1	22
2684	Stop22_Route22	1	22
2685	Stop23_Route22	1	22
2686	Stop24_Route22	1	22
2687	Stop25_Route22	1	22
2688	Stop26_Route22	1	22
2689	Stop27_Route22	1	22
2690	Stop28_Route22	1	22
2691	Stop29_Route22	1	22
2692	Stop30_Route22	1	22
2693	Stop31_Route22	1	22
2694	Stop32_Route22	1	22
2695	Stop33_Route22	1	22
2696	Stop34_Route22	1	22
2697	Stop35_Route22	1	22
2698	Stop36_Route22	1	22
2699	Stop37_Route22	1	22
2700	Stop38_Route22	1	22
2701	Stop39_Route22	1	22
2702	Stop40_Route22	1	22
2703	Stop41_Route22	1	22
2704	Stop42_Route22	1	22
2705	Stop43_Route22	1	22
2706	Stop44_Route22	1	22
2707	Stop45_Route22	1	22
2708	Stop46_Route22	1	22
2709	Stop47_Route22	1	22
2710	Stop48_Route22	1	22
2711	Stop49_Route22	1	22
2712	Stop50_Route22	1	22
2713	Stop51_Route22	1	22
2714	Stop52_Route22	1	22
2715	Stop53_Route22	1	22
2716	Stop54_Route22	1	22
2717	Stop55_Route22	1	22
2718	Stop56_Route22	1	22
2719	Stop57_Route22	1	22
2720	Stop58_Route22	1	22
2721	Stop59_Route22	1	22
2722	Stop60_Route22	1	22
2723	Stop61_Route22	1	22
2724	Stop62_Route22	1	22
2725	Stop63_Route22	1	22
2726	Stop64_Route22	1	22
2727	Stop65_Route22	1	22
2728	Stop66_Route22	1	22
2729	Stop67_Route22	1	22
2730	Stop68_Route22	1	22
2731	Stop69_Route22	1	22
2732	Stop70_Route22	1	22
2733	Stop71_Route22	1	22
2734	Stop72_Route22	1	22
2735	Stop73_Route22	1	22
2736	Stop74_Route22	1	22
2737	Stop75_Route22	1	22
2738	Stop76_Route22	1	22
2739	Stop77_Route22	1	22
2740	Stop78_Route22	1	22
2741	Stop79_Route22	1	22
2742	Stop80_Route22	1	22
2743	Stop81_Route22	1	22
2744	Stop82_Route22	1	22
2745	Stop83_Route22	1	22
2746	Stop84_Route22	1	22
2747	Stop85_Route22	1	22
2748	Stop86_Route22	1	22
2749	Stop87_Route22	1	22
2750	Stop88_Route22	1	22
2751	Stop89_Route22	1	22
2752	Stop90_Route22	1	22
2753	Stop91_Route22	1	22
2754	Stop92_Route22	1	22
2755	Stop93_Route22	1	22
2756	Stop94_Route22	1	22
2757	Stop95_Route22	1	22
2758	Stop96_Route22	1	22
2759	Stop97_Route22	1	22
2760	Stop98_Route22	1	22
2761	Stop99_Route22	1	22
2762	Stop100_Route22	1	22
2763	Stop101_Route22	1	22
2764	Stop102_Route22	1	22
2765	Stop103_Route22	1	22
2766	Stop104_Route22	1	22
2767	Stop105_Route22	1	22
2768	Stop106_Route22	1	22
2769	Stop107_Route22	1	22
2770	Stop108_Route22	1	22
2771	Stop109_Route22	1	22
2772	Stop110_Route22	1	22
2773	Stop111_Route22	1	22
2774	Stop112_Route22	1	22
2775	Stop113_Route22	1	22
2776	Stop114_Route22	1	22
2777	Stop115_Route22	1	22
2778	Stop116_Route22	1	22
2779	Stop117_Route22	1	22
2780	Stop118_Route22	1	22
2781	Stop119_Route22	1	22
2782	Stop120_Route22	1	22
2783	Stop121_Route22	1	22
2784	Stop1_Route23	1	23
2785	Stop2_Route23	1	23
2786	Stop3_Route23	1	23
2787	Stop4_Route23	1	23
2788	Stop5_Route23	1	23
2789	Stop6_Route23	1	23
2790	Stop7_Route23	1	23
2791	Stop8_Route23	1	23
2792	Stop9_Route23	1	23
2793	Stop10_Route23	1	23
2794	Stop11_Route23	1	23
2795	Stop12_Route23	1	23
2796	Stop13_Route23	1	23
2797	Stop14_Route23	1	23
2798	Stop15_Route23	1	23
2799	Stop16_Route23	1	23
2800	Stop17_Route23	1	23
2801	Stop18_Route23	1	23
2802	Stop19_Route23	1	23
2803	Stop20_Route23	1	23
2804	Stop21_Route23	1	23
2805	Stop22_Route23	1	23
2806	Stop23_Route23	1	23
2807	Stop24_Route23	1	23
2808	Stop25_Route23	1	23
2809	Stop26_Route23	1	23
2810	Stop27_Route23	1	23
2811	Stop28_Route23	1	23
2812	Stop29_Route23	1	23
2813	Stop30_Route23	1	23
2814	Stop31_Route23	1	23
2815	Stop32_Route23	1	23
2816	Stop33_Route23	1	23
2817	Stop34_Route23	1	23
2818	Stop35_Route23	1	23
2819	Stop36_Route23	1	23
2820	Stop37_Route23	1	23
2821	Stop38_Route23	1	23
2822	Stop39_Route23	1	23
2823	Stop40_Route23	1	23
2824	Stop41_Route23	1	23
2825	Stop42_Route23	1	23
2826	Stop43_Route23	1	23
2827	Stop44_Route23	1	23
2828	Stop45_Route23	1	23
2829	Stop46_Route23	1	23
2830	Stop47_Route23	1	23
2831	Stop48_Route23	1	23
2832	Stop49_Route23	1	23
2833	Stop50_Route23	1	23
2834	Stop51_Route23	1	23
2835	Stop52_Route23	1	23
2836	Stop53_Route23	1	23
2837	Stop54_Route23	1	23
2838	Stop55_Route23	1	23
2839	Stop56_Route23	1	23
2840	Stop57_Route23	1	23
2841	Stop58_Route23	1	23
2842	Stop59_Route23	1	23
2843	Stop60_Route23	1	23
2844	Stop61_Route23	1	23
2845	Stop62_Route23	1	23
2846	Stop63_Route23	1	23
2847	Stop64_Route23	1	23
2848	Stop65_Route23	1	23
2849	Stop66_Route23	1	23
2850	Stop67_Route23	1	23
2851	Stop68_Route23	1	23
2852	Stop69_Route23	1	23
2853	Stop70_Route23	1	23
2854	Stop71_Route23	1	23
2855	Stop72_Route23	1	23
2856	Stop73_Route23	1	23
2857	Stop74_Route23	1	23
2858	Stop75_Route23	1	23
2859	Stop76_Route23	1	23
2860	Stop77_Route23	1	23
2861	Stop78_Route23	1	23
2862	Stop79_Route23	1	23
2863	Stop80_Route23	1	23
2864	Stop81_Route23	1	23
2865	Stop82_Route23	1	23
2866	Stop83_Route23	1	23
2867	Stop84_Route23	1	23
2868	Stop85_Route23	1	23
2869	Stop86_Route23	1	23
2870	Stop87_Route23	1	23
2871	Stop88_Route23	1	23
2872	Stop89_Route23	1	23
2873	Stop90_Route23	1	23
2874	Stop91_Route23	1	23
2875	Stop92_Route23	1	23
2876	Stop93_Route23	1	23
2877	Stop94_Route23	1	23
2878	Stop95_Route23	1	23
2879	Stop96_Route23	1	23
2880	Stop97_Route23	1	23
2881	Stop98_Route23	1	23
2882	Stop99_Route23	1	23
2883	Stop100_Route23	1	23
2884	Stop101_Route23	1	23
2885	Stop102_Route23	1	23
2886	Stop103_Route23	1	23
2887	Stop104_Route23	1	23
2888	Stop105_Route23	1	23
2889	Stop106_Route23	1	23
2890	Stop107_Route23	1	23
2891	Stop108_Route23	1	23
2892	Stop109_Route23	1	23
2893	Stop110_Route23	1	23
2894	Stop111_Route23	1	23
2895	Stop112_Route23	1	23
2896	Stop113_Route23	1	23
2897	Stop114_Route23	1	23
2898	Stop115_Route23	1	23
2899	Stop116_Route23	1	23
2900	Stop117_Route23	1	23
2901	Stop118_Route23	1	23
2902	Stop119_Route23	1	23
2903	Stop120_Route23	1	23
2904	Stop121_Route23	1	23
2905	Stop1_Route24	1	24
2906	Stop2_Route24	1	24
2907	Stop3_Route24	1	24
2908	Stop4_Route24	1	24
2909	Stop5_Route24	1	24
2910	Stop6_Route24	1	24
2911	Stop7_Route24	1	24
2912	Stop8_Route24	1	24
2913	Stop9_Route24	1	24
2914	Stop10_Route24	1	24
2915	Stop11_Route24	1	24
2916	Stop12_Route24	1	24
2917	Stop13_Route24	1	24
2918	Stop14_Route24	1	24
2919	Stop15_Route24	1	24
2920	Stop16_Route24	1	24
2921	Stop17_Route24	1	24
2922	Stop18_Route24	1	24
2923	Stop19_Route24	1	24
2924	Stop20_Route24	1	24
2925	Stop21_Route24	1	24
2926	Stop22_Route24	1	24
2927	Stop23_Route24	1	24
2928	Stop24_Route24	1	24
2929	Stop25_Route24	1	24
2930	Stop26_Route24	1	24
2931	Stop27_Route24	1	24
2932	Stop28_Route24	1	24
2933	Stop29_Route24	1	24
2934	Stop30_Route24	1	24
2935	Stop31_Route24	1	24
2936	Stop32_Route24	1	24
2937	Stop33_Route24	1	24
2938	Stop34_Route24	1	24
2939	Stop35_Route24	1	24
2940	Stop36_Route24	1	24
2941	Stop37_Route24	1	24
2942	Stop38_Route24	1	24
2943	Stop39_Route24	1	24
2944	Stop40_Route24	1	24
2945	Stop41_Route24	1	24
2946	Stop42_Route24	1	24
2947	Stop43_Route24	1	24
2948	Stop44_Route24	1	24
2949	Stop45_Route24	1	24
2950	Stop46_Route24	1	24
2951	Stop47_Route24	1	24
2952	Stop48_Route24	1	24
2953	Stop49_Route24	1	24
2954	Stop50_Route24	1	24
2955	Stop51_Route24	1	24
2956	Stop52_Route24	1	24
2957	Stop53_Route24	1	24
2958	Stop54_Route24	1	24
2959	Stop55_Route24	1	24
2960	Stop56_Route24	1	24
2961	Stop57_Route24	1	24
2962	Stop58_Route24	1	24
2963	Stop59_Route24	1	24
2964	Stop60_Route24	1	24
2965	Stop61_Route24	1	24
2966	Stop62_Route24	1	24
2967	Stop63_Route24	1	24
2968	Stop64_Route24	1	24
2969	Stop65_Route24	1	24
2970	Stop66_Route24	1	24
2971	Stop67_Route24	1	24
2972	Stop68_Route24	1	24
2973	Stop69_Route24	1	24
2974	Stop70_Route24	1	24
2975	Stop71_Route24	1	24
2976	Stop72_Route24	1	24
2977	Stop73_Route24	1	24
2978	Stop74_Route24	1	24
2979	Stop75_Route24	1	24
2980	Stop76_Route24	1	24
2981	Stop77_Route24	1	24
2982	Stop78_Route24	1	24
2983	Stop79_Route24	1	24
2984	Stop80_Route24	1	24
2985	Stop81_Route24	1	24
2986	Stop82_Route24	1	24
2987	Stop83_Route24	1	24
2988	Stop84_Route24	1	24
2989	Stop85_Route24	1	24
2990	Stop86_Route24	1	24
2991	Stop87_Route24	1	24
2992	Stop88_Route24	1	24
2993	Stop89_Route24	1	24
2994	Stop90_Route24	1	24
2995	Stop91_Route24	1	24
2996	Stop92_Route24	1	24
2997	Stop93_Route24	1	24
2998	Stop94_Route24	1	24
2999	Stop95_Route24	1	24
3000	Stop96_Route24	1	24
3001	Stop97_Route24	1	24
3002	Stop98_Route24	1	24
3003	Stop99_Route24	1	24
3004	Stop100_Route24	1	24
3005	Stop101_Route24	1	24
3006	Stop102_Route24	1	24
3007	Stop103_Route24	1	24
3008	Stop104_Route24	1	24
3009	Stop105_Route24	1	24
3010	Stop106_Route24	1	24
3011	Stop107_Route24	1	24
3012	Stop108_Route24	1	24
3013	Stop109_Route24	1	24
3014	Stop110_Route24	1	24
3015	Stop111_Route24	1	24
3016	Stop112_Route24	1	24
3017	Stop113_Route24	1	24
3018	Stop114_Route24	1	24
3019	Stop115_Route24	1	24
3020	Stop116_Route24	1	24
3021	Stop117_Route24	1	24
3022	Stop118_Route24	1	24
3023	Stop119_Route24	1	24
3024	Stop120_Route24	1	24
3025	Stop121_Route24	1	24
