Iteration	Obj_Current	Obj_Best	New_Best	Case	SA_Prob	Jump	Nonimp_In	Nonimp_Out	Tenure	Temperature	ADD	DROP	Obj_Lookups	Con_Lookups	Obj_Evals	Con_Evals	ADD_First	DROP_First	ADD_Second	DROP_Second	SWAPs	Total_Time	Solution
195	-169974.227868782298174	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8227543820685890.000000000000000	0	-1	32	6	1	1	21	5	2	2	3	1.339000000000000	7_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
196	-170275.203059837978799	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8219316276865204.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.003000000000000	7_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
197	-172387.085708907688968	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8211096960588339.000000000000000	2	-1	31	6	1	1	22	3	2	2	3	0.934000000000000	7_7_6_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
198	-171653.900049421354197	-174160.086164228181588	0	2	0.999999999999911	0	0	1	6.899999999999999	8202885863627751.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.004000000000000	7_6_6_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
199	-172513.975213651603553	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8194682977764123.000000000000000	7	-1	31	6	0	0	22	3	2	2	2	0.008000000000000	7_6_6_2_3_3_4_5_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
200	-171207.756694586831145	-174160.086164228181588	0	2	0.999999999999841	0	0	1	6.899999999999999	8186488294786359.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.002000000000000	7_5_6_2_3_3_4_5_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
201	-171745.786036444042111	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8178301806491573.000000000000000	7	-1	30	6	1	1	22	2	2	2	3	0.887000000000000	7_5_6_2_3_3_4_6_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
202	-169795.141401347995270	-174160.086164228181588	0	2	0.999999999999762	0	0	1	6.899999999999999	8170123504685081.000000000000000	-1	13	4	2	0	0	0	2	0	2	0	0.003000000000000	7_5_6_2_3_3_4_6_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
203	-170089.100704475247767	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8161953381180396.000000000000000	7	-1	30	6	1	1	22	3	2	2	3	1.332000000000000	7_5_6_2_3_3_4_7_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
204	-168876.241651439195266	-174160.086164228181588	0	2	0.999999999999851	0	0	1	6.899999999999999	8153791427799216.000000000000000	-1	2	4	2	0	0	0	3	0	2	0	0.002000000000000	7_5_5_2_3_3_4_7_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
205	-169158.824790802696953	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8145637636371417.000000000000000	7	-1	30	6	1	1	21	3	2	2	3	1.296000000000000	7_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
206	-167950.055840788292699	-174160.086164228181588	0	2	0.999999999999852	0	0	1	6.899999999999999	8137491998735046.000000000000000	-1	0	4	2	0	0	0	3	0	2	0	0.002000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
207	-168959.513350843568332	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8129354506736311.000000000000000	23	-1	30	7	1	1	21	2	2	2	3	0.818000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
208	-166865.013990587991429	-174160.086164228181588	0	2	0.999999999999742	0	0	1	6.899999999999999	8121225152229575.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.001000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_2
209	-167684.622801592457108	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8113103927077345.000000000000000	23	-1	32	6	0	1	21	3	2	2	2	0.930000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
210	-165427.179299022129271	-174160.086164228181588	0	2	0.999999999999722	0	0	1	6.899999999999999	8104990823150268.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
211	-166320.162205730710411	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8096885832327118.000000000000000	1	-1	31	6	1	1	22	4	2	2	3	3.519000000000000	6_6_5_2_3_3_4_8_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
212	-165983.036405542516150	-174160.086164228181588	0	2	0.999999999999958	0	0	1	6.899999999999999	8088788946494791.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.004000000000000	6_6_5_2_3_3_4_7_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
213	-166714.463670923491009	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8080700157548296.000000000000000	1	-1	32	6	1	1	22	4	2	2	3	1.814000000000000	6_7_5_2_3_3_4_7_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
214	-166283.526506330294069	-174160.086164228181588	0	2	0.999999999999947	0	0	1	6.899999999999999	8072619457390748.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_5_2_3_3_4_6_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
215	-167951.026010237517767	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8064546837933357.000000000000000	2	-1	32	6	1	1	22	5	2	2	3	0.884000000000000	6_7_6_2_3_3_4_6_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
216	-167757.023769705439918	-174160.086164228181588	0	2	0.999999999999976	0	0	1	6.899999999999999	8056482291095424.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.003000000000000	6_7_6_2_3_3_4_5_2_2_1_3_5_7_4_5_3_3_5_4_3_4_4_3
217	-170015.514743316365639	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8048425808804329.000000000000000	13	-1	32	6	1	1	23	4	2	2	3	1.398000000000000	6_7_6_2_3_3_4_5_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
218	-169112.391058545443229	-174160.086164228181588	0	2	0.999999999999888	0	0	1	6.899999999999999	8040377382995525.000000000000000	-1	7	6	2	0	0	0	3	0	2	0	0.003000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_3
219	-171092.737114830466453	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8032337005612529.000000000000000	13	-1	32	6	0	0	23	4	2	2	2	0.007000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
220	-170348.166499534505419	-174160.086164228181588	0	2	0.999999999999907	0	0	1	6.899999999999999	8024304668606916.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
221	-170645.886314073635731	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8016280363938309.000000000000000	1	-1	33	7	0	0	22	5	2	2	3	0.007000000000000	6_8_6_2_3_3_4_4_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
222	-169822.937822634296026	-174160.086164228181588	0	2	0.999999999999897	0	0	1	6.899999999999999	8008264083574371.000000000000000	-1	7	6	2	0	0	0	4	0	2	0	0.002000000000000	6_8_6_2_3_3_4_3_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
223	-171049.025240323098842	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	8000255819490797.000000000000000	2	-1	33	7	0	0	22	4	2	2	3	0.008000000000000	6_8_7_2_3_3_4_3_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
224	-171049.025240323098842	-174160.086164228181588	0	2	1.000000000000000	0	0	1	6.899999999999999	7992255563671306.000000000000000	-1	7	6	2	0	0	0	3	0	2	0	0.003000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
225	-172435.708592056529596	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7984263308107635.000000000000000	0	-1	31	6	0	0	22	3	2	2	2	0.007000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
226	-172409.785384203220019	-174160.086164228181588	0	2	0.999999999999997	0	0	1	6.899999999999999	7976279044799527.000000000000000	-1	23	5	2	0	0	0	2	0	2	0	0.002000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
227	-174160.086164228181588	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7968302765754727.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.006000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
228	-172982.084826312027872	-174160.086164228181588	0	2	0.999999999999852	0	0	1	6.899999999999999	7960334462988972.000000000000000	-1	1	7	2	0	0	0	2	0	3	0	0.003000000000000	7_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
229	-173412.600697897840291	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7952374128525983.000000000000000	0	-1	31	7	0	0	21	2	2	2	3	0.007000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
230	-172585.050531801738543	-174160.086164228181588	0	2	0.999999999999896	0	0	1	6.899999999999999	7944421754397457.000000000000000	-1	1	4	2	0	0	0	2	0	2	0	0.002000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
231	-172725.209896749001928	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7936477332643060.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.007000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
232	-171301.335168720135698	-174160.086164228181588	0	2	0.999999999999821	0	0	1	6.899999999999999	7928540855310417.000000000000000	-1	1	4	2	0	0	0	2	0	2	0	0.002000000000000	8_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
233	-172344.601885861484334	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7920612314455107.000000000000000	3	-1	29	5	0	0	23	1	2	1	2	0.005000000000000	8_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
234	-170576.922368603234645	-174160.086164228181588	0	2	0.999999999999777	0	0	1	6.899999999999999	7912691702140652.000000000000000	-1	0	7	2	0	0	0	2	0	3	0	0.003000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
235	-171042.740630226908252	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7904779010438511.000000000000000	23	-1	31	7	0	0	22	2	2	2	3	0.008000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_2
236	-170740.702381472598063	-174160.086164228181588	0	2	0.999999999999962	0	0	1	6.899999999999999	7896874231428072.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.004000000000000	7_5_7_3_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
237	-170740.702381472598063	-174160.086164228181588	0	2	1.000000000000000	0	0	2	7.934999999999999	7888977357196644.000000000000000	6	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	7_5_7_3_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
238	-170900.222407904046122	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7881088379839447.000000000000000	-1	3	6	2	0	0	0	4	0	2	0	0.003000000000000	7_5_7_2_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
239	-172483.848938473442104	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7873207291459608.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.007000000000000	7_6_7_2_3_3_5_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
240	-170828.126541058503790	-174160.086164228181588	0	2	0.999999999999790	0	0	1	6.899999999999999	7865334084168148.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.002000000000000	7_6_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
241	-171524.877629168913700	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7857468750083980.000000000000000	1	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	7_7_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
242	-171250.016972771554720	-174160.086164228181588	0	2	0.999999999999965	0	0	1	6.899999999999999	7849611281333896.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.003000000000000	7_7_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
243	-172409.785384203220019	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7841761670052562.000000000000000	1	-1	32	7	0	0	21	3	2	2	3	0.007000000000000	7_8_7_2_3_3_5_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
244	-170369.667688316374552	-174160.086164228181588	0	2	0.999999999999740	0	0	1	6.899999999999999	7833919908382509.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.003000000000000	7_8_7_2_3_3_5_2_2_2_1_3_5_8_4_5_3_3_5_4_3_4_4_1
245	-170464.264129896910163	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7826085988474126.000000000000000	19	-1	32	7	0	0	22	4	2	2	3	0.008000000000000	7_8_7_2_3_3_5_2_2_2_1_3_5_8_4_5_3_3_5_5_3_4_4_1
246	-170464.264129896910163	-174160.086164228181588	0	2	1.000000000000000	0	0	1	6.899999999999999	7818259902485652.000000000000000	-1	6	6	2	0	0	0	4	0	2	0	0.003000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_5_3_4_4_1
247	-170591.589352247829083	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7810441642583166.000000000000000	19	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_6_3_4_4_1
248	-168918.513843102089595	-174160.086164228181588	0	2	0.999999999999786	0	0	1	6.899999999999999	7802631200940583.000000000000000	-1	0	5	2	0	0	0	3	0	2	0	0.003000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_6_3_4_4_1
249	-169734.936600741813891	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7794828569739642.000000000000000	19	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_7_3_4_4_1
250	-168540.807455597183434	-174160.086164228181588	0	2	0.999999999999847	0	0	1	6.899999999999999	7787033741169902.000000000000000	-1	2	5	2	0	0	0	4	0	2	0	0.003000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_8_4_5_3_3_5_7_3_4_4_1
251	-170473.991614555299748	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7779246707428732.000000000000000	13	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_7_3_4_4_1
252	-169673.706139733607415	-174160.086164228181588	0	2	0.999999999999897	0	0	1	6.899999999999999	7771467460721303.000000000000000	-1	1	5	2	0	0	0	3	0	2	0	0.002000000000000	6_7_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_7_3_4_4_1
253	-169784.321640654612565	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7763695993260582.000000000000000	19	-1	32	7	0	0	21	3	2	2	3	0.005000000000000	6_7_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
254	-168697.866400489408989	-174160.086164228181588	0	2	0.999999999999860	0	0	1	6.899999999999999	7755932297267321.000000000000000	-1	1	5	2	0	0	0	3	0	2	0	0.003000000000000	6_6_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
255	-169203.729329332272755	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7748176364970054.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	7_6_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
256	-167868.775715233350638	-174160.086164228181588	0	2	0.999999999999828	0	0	1	6.899999999999999	7740428188605084.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.003000000000000	7_5_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
257	-169504.517909762158524	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7732687760416479.000000000000000	2	-1	30	6	0	0	23	2	2	2	2	0.005000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_8_3_4_4_1
258	-169369.625711675500497	-174160.086164228181588	0	2	0.999999999999983	0	0	1	6.899999999999999	7724955072656063.000000000000000	-1	19	7	2	0	0	0	2	0	3	0	0.003000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_7_3_4_4_1
259	-171032.521114433126058	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7717230117583407.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.006000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_7_3_4_4_1
260	-170936.661831512610661	-174160.086164228181588	0	2	0.999999999999988	0	0	1	6.899999999999999	7709512887465824.000000000000000	-1	19	4	2	0	0	0	2	0	2	0	0.003000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_6_3_4_4_1
261	-171172.822116071765777	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7701803374578358.000000000000000	13	-1	31	7	0	0	22	2	2	2	3	0.007000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_6_3_4_4_1
262	-170993.035486581327859	-174160.086164228181588	0	2	0.999999999999977	0	0	1	6.899999999999999	7694101571203780.000000000000000	-1	19	4	2	0	0	0	3	0	2	0	0.002000000000000	7_5_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_5_3_4_4_1
263	-172244.481633626477560	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7686407469632576.000000000000000	1	-1	31	7	0	0	23	3	2	2	3	0.006000000000000	7_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_5_3_4_4_1
264	-171959.760502484918106	-174160.086164228181588	0	2	0.999999999999963	0	0	1	6.899999999999999	7678721062162943.000000000000000	-1	19	5	2	0	0	0	3	0	2	0	0.003000000000000	7_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
265	-172725.209896749001928	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7671042341100780.000000000000000	0	-1	31	7	0	0	23	2	2	2	3	0.008000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_11_4_5_3_3_5_4_3_4_4_1
266	-172585.050531801738543	-174160.086164228181588	0	2	0.999999999999982	0	0	1	6.899999999999999	7663371298759679.000000000000000	-1	13	7	2	0	0	0	2	0	3	0	0.002000000000000	8_6_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
267	-173412.600697897840291	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7655707927460919.000000000000000	1	-1	31	7	0	0	22	2	2	2	3	0.004000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
268	-171576.353270708932541	-174160.086164228181588	0	2	0.999999999999760	0	0	1	6.899999999999999	7648052219533458.000000000000000	-1	13	4	2	0	0	0	2	0	2	0	0.002000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
269	-171600.523659670987399	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7640404167313925.000000000000000	23	-1	31	7	0	0	22	2	2	2	3	0.006000000000000	8_7_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
270	-171524.877629168913700	-174160.086164228181588	0	2	0.999999999999990	0	0	1	6.899999999999999	7632763763146611.000000000000000	-1	0	5	2	0	0	0	3	0	2	0	0.002000000000000	7_7_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
271	-172435.708592056529596	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7625130999383464.000000000000000	1	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	7_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
272	-171049.025240323098842	-174160.086164228181588	0	2	0.999999999999818	0	0	1	6.899999999999999	7617505868384081.000000000000000	-1	0	5	2	0	0	0	3	0	2	0	0.002000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_2
273	-172241.713949864526512	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7609888362515697.000000000000000	23	-1	32	7	0	0	22	3	2	2	3	0.005000000000000	6_8_7_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
274	-170571.222700322367018	-174160.086164228181588	0	2	0.999999999999781	0	0	1	6.899999999999999	7602278474153181.000000000000000	-1	2	5	2	0	0	0	3	0	2	0	0.003000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_3
275	-170706.784947397361975	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7594676195679028.000000000000000	13	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	6_8_6_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
276	-168037.256677415076410	-174160.086164228181588	0	2	0.999999999999649	0	0	1	6.899999999999999	7587081519483349.000000000000000	-1	2	5	2	0	0	0	2	0	2	0	0.002000000000000	6_8_5_2_3_3_4_2_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
277	-168910.383208714425564	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7579494437963866.000000000000000	7	-1	31	6	0	0	22	3	2	2	2	0.006000000000000	6_8_5_2_3_3_4_3_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
278	-168230.389322214876302	-174160.086164228181588	0	2	0.999999999999910	0	0	1	6.899999999999999	7571914943525902.000000000000000	-1	1	6	2	0	0	0	3	0	2	0	0.002000000000000	6_7_5_2_3_3_4_3_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
279	-169480.513312117807800	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7564343028582376.000000000000000	7	-1	33	7	0	0	22	4	2	2	3	0.007000000000000	6_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_3
280	-168612.739342444343492	-174160.086164228181588	0	2	0.999999999999885	0	0	1	6.899999999999999	7556778685553794.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	6_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
281	-169974.227868782298174	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7549221906868240.000000000000000	0	-1	33	7	0	0	21	5	2	2	3	0.006000000000000	7_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_2
282	-170275.203059837978799	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7541672684961372.000000000000000	-1	23	6	2	0	0	0	4	0	2	0	0.002000000000000	7_7_5_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
283	-172387.085708907688968	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7534131012276411.000000000000000	2	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	7_7_6_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
284	-171653.900049421354197	-174160.086164228181588	0	2	0.999999999999903	0	0	1	6.899999999999999	7526596881264135.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.002000000000000	7_6_6_2_3_3_4_4_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
285	-172513.975213651603553	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7519070284382871.000000000000000	7	-1	31	6	0	0	22	3	2	2	2	0.005000000000000	7_6_6_2_3_3_4_5_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
286	-171207.756694586831145	-174160.086164228181588	0	2	0.999999999999826	0	0	1	6.899999999999999	7511551214098488.000000000000000	-1	1	5	2	0	0	0	2	0	2	0	0.003000000000000	7_5_6_2_3_3_4_5_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
287	-171745.786036444042111	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7504039662884390.000000000000000	7	-1	31	7	0	0	22	2	2	2	3	0.005000000000000	7_5_6_2_3_3_4_6_2_2_1_3_5_10_4_5_3_3_5_4_3_4_4_1
288	-169795.141401347995270	-174160.086164228181588	0	2	0.999999999999740	0	0	1	6.899999999999999	7496535623221506.000000000000000	-1	13	4	2	0	0	0	2	0	2	0	0.002000000000000	7_5_6_2_3_3_4_6_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
289	-170089.100704475247767	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7489039087598284.000000000000000	7	-1	31	7	0	0	22	3	2	2	3	0.006000000000000	7_5_6_2_3_3_4_7_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
290	-168876.241651439195266	-174160.086164228181588	0	2	0.999999999999838	0	0	1	6.899999999999999	7481550048510686.000000000000000	-1	2	4	2	0	0	0	3	0	2	0	0.002000000000000	7_5_5_2_3_3_4_7_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
291	-169158.824790802696953	-174160.086164228181588	0	1	-1.000000000000000	0	0	0	6.000000000000000	7474068498462175.000000000000000	7	-1	31	7	0	0	21	3	2	2	3	0.007000000000000	7_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
292	-167950.055840788292699	-174160.086164228181588	0	2	0.999999999999838	0	0	1	6.899999999999999	7466594429963713.000000000000000	-1	0	4	2	0	0	0	3	0	2	0	0.003000000000000	6_5_5_2_3_3_4_8_2_2_1_3_5_9_4_5_3_3_5_4_3_4_4_1
