Solution	Feasible	UC_Riding	UC_Walking	UC_Waiting	Con_Time	Objective	Obj_Time
6_6_7_4_3_3_4_3_4_2_1_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-661664.586098904022947	0.043000000000000
6_6_7_4_3_3_4_2_4_2_1_3_5_6_4_5_3_5_5_4_3_5_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-660386.915519733447582	0.045000000000000
7_5_7_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_6_4_3_5_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-658512.963073044549674	0.049000000000000
7_5_7_3_3_3_4_2_3_2_1_3_5_6_4_5_3_5_6_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-647362.047088265302591	0.041000000000000
5_5_6_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	1	1090901.033109414856881	13931.595963009276602	2320097.736717086285353	0.923000000000000	-605243.743185711791739	0.061000000000000
5_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-650159.401416737702675	0.046000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_4_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-616046.152336463565007	0.042000000000000
6_5_6_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-613477.058685284806415	0.046000000000000
8_5_7_3_3_3_4_2_2_2_4_3_6_5_4_5_3_4_5_4_3_4_4_1	1	1104599.785390362376347	14695.587697223478244	2256180.358643532730639	0.843000000000000	-654468.212964043486863	0.072000000000000
6_6_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-611362.141711356234737	0.049000000000000
6_5_5_2_3_3_4_2_2_2_1_3_6_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-608823.816197626059875	0.045000000000000
6_5_5_2_3_3_4_2_2_2_1_4_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606668.222584812552668	0.057000000000000
7_5_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-660233.569688109797426	0.090000000000000
6_6_7_3_3_3_4_2_4_2_1_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-659741.174681346165016	0.048000000000000
6_5_5_2_3_3_4_2_2_3_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-611117.494198019034229	0.056000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_3	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-607130.786618008976802	0.048000000000000
6_5_6_3_3_3_4_2_2_2_2_3_5_6_4_5_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-630443.495758148841560	0.058000000000000
6_5_4_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-596778.299127685721032	0.041000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_5_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606655.087708696955815	0.045000000000000
6_6_8_4_3_3_4_3_2_2_2_3_5_6_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-652116.381551517872140	0.045000000000000
6_5_5_3_3_3_4_2_2_2_2_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-621412.934897923027165	0.044000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_5_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606668.222584812552668	0.045000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_5_10_4_3_5_5_2	1	1095037.700828501256183	13980.884060842628969	2315310.435728692449629	1.262000000000000	-613550.960726430523209	0.045000000000000
6_5_5_2_3_3_5_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606668.222584812552668	0.044000000000000
6_5_5_2_3_3_4_3_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606668.222584812552668	0.044000000000000
6_5_5_2_4_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606607.360813615960069	0.044000000000000
6_5_5_3_3_3_4_2_2_2_1_4_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-616046.152336463565007	0.040000000000000
6_5_5_2_3_3_4_2_3_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-613021.329886441119015	0.044000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_4_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-608668.702146707102656	0.045000000000000
6_5_6_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_7_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-646534.543134782230482	0.046000000000000
6_5_6_3_4_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-624788.669096565106884	0.058000000000000
5_5_8_4_3_3_4_3_2_2_2_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-651674.955091593787074	0.055000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_4_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606668.222584812552668	0.044000000000000
7_6_7_4_3_3_4_2_2_2_2_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-655455.165570735582151	0.054000000000000
6_5_5_2_3_3_4_2_2_2_2_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-611972.388562151114456	0.044000000000000
6_5_7_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_7_4_3_4_4_1	1	1094581.096583825303242	14215.510495594317035	2242382.298965657129884	0.979000000000000	-651404.843887952505611	0.059000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_4_2	1	1095183.621149286162108	14166.492897205946065	2382532.656345519237220	1.414000000000000	-606668.222584812552668	0.044000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_3_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-594375.205359324463643	0.045000000000000
8_5_6_3_3_3_4_2_2_2_3_3_6_6_4_5_4_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-657661.532126054400578	0.046000000000000
6_6_6_2_3_3_5_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-651809.263716033543460	0.047000000000000
7_5_7_4_3_3_4_2_2_2_3_3_5_6_5_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-661928.462979672360234	0.057000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_4_9_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606448.766764806001447	0.042000000000000
8_5_5_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-650322.894765773788095	0.048000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-597178.024645171244629	0.043000000000000
5_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_5_9_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-621882.457836183719337	0.037000000000000
7_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_5_5_5_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-659664.787027429090813	0.041000000000000
6_6_6_2_3_3_4_2_2_2_3_3_5_8_5_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-651488.843410773086362	0.047000000000000
7_6_7_3_3_3_4_2_4_2_1_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-665989.920582060236484	0.041000000000000
8_5_7_2_3_3_4_2_2_2_5_3_6_6_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-653810.311440792167559	0.052000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_4_2	1	1095826.064377448754385	15110.586760968770250	2339016.806723655201495	1.106000000000000	-615591.588497105170973	0.043000000000000
7_5_7_3_3_3_4_2_4_2_1_3_5_7_4_5_4_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-662150.650198390474543	0.048000000000000
7_5_6_3_3_4_4_2_3_2_1_3_5_7_4_5_3_5_7_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-651660.565611901809461	0.046000000000000
6_6_8_4_3_3_4_4_2_2_1_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-655598.659168996266089	0.046000000000000
6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_6_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-657621.800491524976678	0.059000000000000
6_5_5_2_3_3_4_2_2_2_1_3_5_6_4_5_3_5_10_4_3_5_4_2	1	1094959.513289306778461	14133.476049770521058	2343700.723227193579078	1.058000000000000	-613550.960726430523209	0.041000000000000
6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1	1	1094951.784862742293626	14234.418688472931535	2261219.070498813409358	0.999000000000000	-652208.571024565026164	0.059000000000000
8_5_6_2_3_3_4_2_2_2_3_4_5_7_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-656158.589977670228109	0.043000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_3_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-603080.729967001476325	0.042000000000000
7_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-649512.369175980216824	0.040000000000000
8_5_7_2_3_3_4_2_2_2_4_3_6_6_4_5_3_4_5_5_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-653176.564272379735485	0.073000000000000
8_5_6_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-659838.562333754496649	0.045000000000000
8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_6_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-656943.163900595158339	0.045000000000000
7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_4_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-656190.148764966172166	0.047000000000000
5_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606402.289830768713728	0.040000000000000
6_6_8_4_3_3_4_3_2_2_1_3_5_6_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-659445.999909629230388	0.046000000000000
7_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-666998.301599303726107	0.043000000000000
7_6_7_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_6_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-658730.706778461229987	0.053000000000000
7_6_6_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_7_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-654624.136344684986398	0.045000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-605736.127700646757148	0.042000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_9_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-615368.863913606503047	0.040000000000000
6_5_4_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-604585.500187127967365	0.038000000000000
6_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-655060.869915156275965	0.040000000000000
6_6_7_4_3_3_4_2_4_2_1_3_5_7_4_5_3_5_5_4_3_4_4_1	1	1092693.797449802048504	14340.104815904127463	2180871.907226937822998	0.862000000000000	-668687.663208025391214	0.047000000000000
7_5_6_3_3_3_4_2_3_2_1_3_5_5_4_5_3_5_7_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-637038.000366216292605	0.041000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	1	1095813.916068799095228	15114.317453881620168	2339670.642546117771417	1.040000000000000	-616046.152336463565007	0.037000000000000
8_5_7_2_3_3_4_3_2_2_4_3_6_6_4_5_3_4_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-652676.182585214963183	0.079000000000000
6_5_7_4_3_3_5_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-662621.561579717206769	0.044000000000000
7_5_8_3_3_3_4_2_4_2_1_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-665773.306780869606882	0.042000000000000
7_5_6_4_3_3_4_2_2_2_2_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-651746.737666463013738	0.042000000000000
8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_4_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-656256.883871871628799	0.046000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_5_9_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-623209.794550765189342	0.039000000000000
8_5_7_2_3_3_5_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-656142.329316945630126	0.044000000000000
6_5_8_4_3_3_4_3_3_2_2_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-656948.302492743008770	0.043000000000000
7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_6_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-661937.316115825902671	0.054000000000000
8_5_6_3_3_3_4_3_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-658760.926103453966789	0.045000000000000
6_6_7_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-664852.105028325691819	0.049000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_5_5_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-614083.787608410231769	0.038000000000000
6_5_5_4_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-621213.346785855595954	0.042000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_3	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-616438.553166113328189	0.040000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_6_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-617596.063262170646340	0.040000000000000
6_5_8_4_3_3_4_3_3_2_1_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-656948.302492743008770	0.065000000000000
7_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-621782.587807670352049	0.040000000000000
8_5_7_2_3_3_4_2_2_2_4_3_6_7_4_5_3_3_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-649081.037788272718899	0.072000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_7_4_5_3_5_8_4_3_4_4_2	1	1094439.654490347951651	14317.716337670870416	2254712.339492280501872	1.268000000000000	-639189.954682648531161	0.053000000000000
6_5_5_3_3_3_4_2_3_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-622228.031223919708282	0.041000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_5_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-616068.339289610623382	0.040000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	1	1094908.016474650474265	14251.308594944945071	2281669.268118070438504	1.648000000000000	-624167.201804084470496	0.041000000000000
6_5_4_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-605127.689509775489569	0.040000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_6_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-614412.562426045071334	0.043000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_5_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-622724.393512927228585	0.043000000000000
6_5_5_3_4_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-615976.224325286224484	0.039000000000000
7_5_6_4_3_3_4_2_4_2_1_3_5_7_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-661319.639415436191484	0.075000000000000
6_6_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-619910.057604872272350	0.042000000000000
6_6_8_4_3_3_4_3_2_2_1_3_5_6_4_5_3_5_5_4_3_4_4_1	1	1093270.420455781975761	14376.780762372731260	2183021.878531807567924	0.945000000000000	-654985.359967576339841	0.050000000000000
7_5_7_3_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1	1	1099043.914742770604789	14216.759423618266737	2213676.880717768799514	1.521000000000000	-662865.218590921256691	0.086000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_7_4_5_3_4_9_4_3_4_4_2	1	1094686.427297266433015	14358.200604813631799	2287345.539424447808415	1.055000000000000	-631642.490167173091322	0.041000000000000
6_6_8_4_3_3_4_2_4_2_1_3_5_5_4_5_3_5_5_4_3_4_4_1	1	1093132.984053058549762	14452.903175725885376	2218440.296273877378553	0.880000000000000	-656388.362606561277062	0.084000000000000
6_5_5_3_3_3_4_2_2_3_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-620721.061149140237831	0.039000000000000
6_5_5_3_3_3_5_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-616046.152336463565007	0.041000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_4_2	1	1095594.154250019928440	15218.376200192684337	2372449.647297713905573	1.312000000000000	-616812.470981507678516	0.038000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_5_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606174.829533910728060	0.039000000000000
5_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-616192.666349307633936	0.053000000000000
5_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_5_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-606755.884870009962469	0.041000000000000
8_5_6_2_3_3_4_2_2_2_4_3_6_7_4_5_3_4_5_5_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-653947.674126912490465	0.050000000000000
6_5_6_4_3_3_4_2_2_2_1_3_5_6_4_5_3_5_9_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-639061.299136930727400	0.040000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_9_4_3_4_5_2	1	1095697.688146078027785	14987.859515067651955	2344901.515951857436448	1.329000000000000	-615823.202257350552827	0.040000000000000
7_5_6_3_3_3_4_2_2_2_2_3_5_8_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-650241.578250131569803	0.046000000000000
6_5_7_4_3_3_4_2_2_2_2_3_5_7_4_5_3_5_5_4_3_4_4_1	1	1094868.966028301510960	14215.517627801578783	2227547.657521561719477	1.206000000000000	-653573.374477789271623	0.044000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_4_2	1	1094835.074644348584116	14449.342394807859819	2313821.843909370247275	1.663000000000000	-624862.021005322458223	0.050000000000000
6_6_8_5_3_3_4_2_3_2_1_3_5_6_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-661994.854979385039769	0.056000000000000
7_5_6_3_3_3_4_2_3_2_1_3_5_7_4_5_3_5_7_5_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-653317.107022136915475	0.040000000000000
7_5_6_3_3_3_4_2_3_2_1_3_5_6_4_5_3_5_8_4_3_4_4_2	1	1098159.364610082237050	14732.139641109650256	2248562.608365361113101	1.356000000000000	-647866.112226264318451	0.045000000000000
6_6_8_4_3_3_4_2_3_2_1_3_5_6_4_5_3_5_5_5_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-658835.329885994549841	0.055000000000000
6_5_5_3_3_3_4_2_2_2_1_3_5_7_4_5_3_4_10_4_3_4_4_2	1	1095389.229835734004155	15126.868386145459226	2340897.341825348790735	1.473000000000000	-623501.607933514402248	0.070000000000000
7_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-631744.770011954009533	0.063000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_4_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-624862.021005322458223	0.055000000000000
6_5_6_3_3_3_4_2_3_2_1_3_5_6_4_5_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-631268.070879370323382	0.062000000000000
7_6_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-655262.206688007805496	0.053000000000000
7_5_7_3_3_3_4_2_4_2_1_3_5_7_4_5_3_5_5_4_3_4_4_1	1	1098404.486036456422880	14216.748602999687137	2227644.490140465553850	1.439000000000000	-662137.667491270694882	0.059000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_5_10_4_3_4_4_2	1	1094529.690877170534804	14408.858127665098436	2275286.300197535194457	1.245000000000000	-632309.720024590613320	0.061000000000000
6_6_6_3_3_3_4_2_2_2_1_3_5_6_4_5_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-628983.802327794954181	0.066000000000000
6_5_6_3_3_3_4_2_2_2_1_3_5_6_4_6_3_4_10_4_3_4_4_2	-1	-1.000000000000000	-1.000000000000000	-1.000000000000000	-1.000000000000000	-624458.673084070673212	0.062000000000000
