Iteration	Obj_Current	Obj_Best	New_Best	Case	SA_Prob	Jump	Nonimp_In	Nonimp_Out	Tenure	Temperature	ADD	DROP	Obj_Lookups	Con_Lookups	Obj_Evals	Con_Evals	ADD_First	DROP_First	ADD_Second	DROP_Second	SWAPs	Total_Time	Solution
195	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999553	0	0	1	6.899999999999999	8227543820685890.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.003000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
196	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8219316276865204.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.007000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
197	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999382	0	0	1	6.899999999999999	8211096960588339.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.003000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
198	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8202885863627751.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.006000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
199	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999999019	0	0	1	6.899999999999999	8194682977764123.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.003000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
200	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8186488294786359.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.007000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
201	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998952	0	0	1	6.899999999999999	8178301806491573.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
202	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8170123504685081.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.007000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
203	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999319	0	0	1	6.899999999999999	8161953381180396.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.003000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
204	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8153791427799216.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.007000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
205	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998779	0	0	1	6.899999999999999	8145637636371417.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.002000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
206	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8137491998735046.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
207	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999342	0	0	1	6.899999999999999	8129354506736311.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
208	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8121225152229575.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
209	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999360	0	0	1	6.899999999999999	8113103927077345.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
210	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8104990823150268.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
211	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999999074	0	0	1	6.899999999999999	8096885832327118.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.002000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
212	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8088788946494791.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
213	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999999198	0	0	1	6.899999999999999	8080700157548296.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.002000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
214	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8072619457390748.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.007000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
215	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999544	0	0	1	6.899999999999999	8064546837933357.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.002000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
216	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8056482291095424.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.006000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
217	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999369	0	0	1	6.899999999999999	8048425808804329.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
218	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8040377382995525.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.006000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
219	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998999	0	0	1	6.899999999999999	8032337005612529.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.002000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
220	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8024304668606916.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.006000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
221	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998931	0	0	1	6.899999999999999	8016280363938309.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
222	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	8008264083574371.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.007000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
223	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999306	0	0	1	6.899999999999999	8000255819490797.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.003000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
224	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7992255563671306.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.005000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
225	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998754	0	0	1	6.899999999999999	7984263308107635.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.003000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
226	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7976279044799527.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.007000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
227	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999329	0	0	1	6.899999999999999	7968302765754727.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
228	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7960334462988972.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
229	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999347	0	0	1	6.899999999999999	7952374128525983.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
230	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7944421754397457.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
231	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999999056	0	0	1	6.899999999999999	7936477332643060.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.003000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
232	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7928540855310417.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.007000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
233	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999999182	0	0	1	6.899999999999999	7920612314455107.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.002000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
234	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7912691702140652.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.006000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
235	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999535	0	0	1	6.899999999999999	7904779010438511.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.003000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
236	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7896874231428072.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.006000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
237	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999357	0	0	1	6.899999999999999	7888977357196644.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.003000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
238	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7881088379839447.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.006000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
239	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998979	0	0	1	6.899999999999999	7873207291459608.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.003000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
240	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7865334084168148.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.007000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
241	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998909	0	0	1	6.899999999999999	7857468750083980.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
242	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7849611281333896.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.007000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
243	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999292	0	0	1	6.899999999999999	7841761670052562.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.003000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
244	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7833919908382509.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
245	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998729	0	0	1	6.899999999999999	7826085988474126.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.003000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
246	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7818259902485652.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.007000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
247	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999315	0	0	1	6.899999999999999	7810441642583166.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
248	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7802631200940583.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
249	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999334	0	0	1	6.899999999999999	7794828569739642.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
250	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7787033741169902.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.007000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
251	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999999037	0	0	1	6.899999999999999	7779246707428732.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.003000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
252	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7771467460721303.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
253	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999999165	0	0	1	6.899999999999999	7763695993260582.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.003000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
254	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7755932297267321.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.005000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
255	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999525	0	0	1	6.899999999999999	7748176364970054.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.003000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
256	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7740428188605084.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.006000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
257	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999344	0	0	1	6.899999999999999	7732687760416479.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
258	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7724955072656063.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.007000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
259	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998958	0	0	1	6.899999999999999	7717230117583407.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.003000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
260	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7709512887465824.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.006000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
261	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998887	0	0	1	6.899999999999999	7701803374578358.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
262	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7694101571203780.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.005000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
263	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999277	0	0	1	6.899999999999999	7686407469632576.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.002000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
264	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7678721062162943.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
265	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998703	0	0	1	6.899999999999999	7671042341100780.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.003000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
266	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7663371298759679.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.005000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
267	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999301	0	0	1	6.899999999999999	7655707927460919.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
268	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7648052219533458.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
269	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999321	0	0	1	6.899999999999999	7640404167313925.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
270	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7632763763146611.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
271	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999999017	0	0	1	6.899999999999999	7625130999383464.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.003000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
272	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7617505868384081.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
273	-659464.834019526490010	-669524.366938250605017	0	2	0.999999999999148	0	0	1	6.899999999999999	7609888362515697.000000000000000	-1	0	7	2	0	0	0	4	0	2	0	0.002000000000000	7_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
274	-665620.418242702842690	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7602278474153181.000000000000000	3	-1	34	7	0	0	21	5	2	2	3	0.006000000000000	7_5_7_4_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
275	-661938.779838392511010	-669524.366938250605017	0	2	0.999999999999516	0	0	1	6.899999999999999	7594676195679028.000000000000000	-1	12	7	2	0	0	0	5	0	2	0	0.003000000000000	7_5_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
276	-666922.610358241945505	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7587081519483349.000000000000000	1	-1	33	7	0	0	21	5	2	2	3	0.007000000000000	7_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
277	-661842.317544013145380	-669524.366938250605017	0	2	0.999999999999330	0	0	1	6.899999999999999	7579494437963866.000000000000000	-1	0	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_6_4_5_3_5_5_4_3_4_4_1
278	-669251.983631912036799	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7571914943525902.000000000000000	13	-1	34	7	0	0	22	5	2	2	3	0.007000000000000	6_6_7_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
279	-661204.968832054175436	-669524.366938250605017	0	2	0.999999999998937	0	0	1	6.899999999999999	7564343028582376.000000000000000	-1	2	7	2	0	0	0	4	0	2	0	0.003000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_7_4_5_3_5_5_4_3_4_4_1
280	-665911.885057102073915	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7556778685553794.000000000000000	13	-1	33	6	0	0	21	5	2	2	2	0.006000000000000	6_6_6_4_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
281	-657333.129177239141427	-669524.366938250605017	0	2	0.999999999998865	0	0	1	6.899999999999999	7549221906868240.000000000000000	-1	3	7	2	0	0	0	5	0	2	0	0.002000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_5_5_4_3_4_4_1
282	-661342.306628447724506	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7541672684961372.000000000000000	17	-1	34	7	0	0	21	6	2	2	3	0.007000000000000	6_6_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
283	-655781.071277881623246	-669524.366938250605017	0	2	0.999999999999263	0	0	1	6.899999999999999	7534131012276411.000000000000000	-1	1	7	2	0	0	0	5	0	2	0	0.003000000000000	6_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
284	-665188.862888843636028	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7526596881264135.000000000000000	0	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	7_5_6_3_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
285	-655232.069414074067026	-669524.366938250605017	0	2	0.999999999998677	0	0	1	6.899999999999999	7519070284382871.000000000000000	-1	3	6	2	0	0	0	3	0	2	0	0.003000000000000	7_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
286	-661512.085561250569299	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7511551214098488.000000000000000	0	-1	32	7	0	0	22	3	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_8_4_5_3_6_5_4_3_4_4_1
287	-656158.589977670228109	-669524.366938250605017	0	2	0.999999999999287	0	0	1	6.899999999999999	7504039662884390.000000000000000	-1	13	5	2	0	0	0	3	0	2	0	0.002000000000000	8_5_6_2_3_3_4_2_2_2_3_3_5_7_4_5_3_6_5_4_3_4_4_1
288	-662031.080516422982328	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7496535623221506.000000000000000	12	-1	32	7	0	0	21	4	2	2	3	0.006000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_6_5_4_3_4_4_1
289	-656836.369627860258333	-669524.366938250605017	0	2	0.999999999999307	0	0	1	6.899999999999999	7489039087598284.000000000000000	-1	17	6	2	0	0	0	4	0	2	0	0.003000000000000	8_5_6_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
290	-663289.789061904069968	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7481550048510686.000000000000000	2	-1	33	7	0	0	21	4	2	2	3	0.006000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_7_4_5_3_5_5_4_3_4_4_1
291	-655787.698608099832200	-669524.366938250605017	0	2	0.999999999998997	0	0	1	6.899999999999999	7474068498462175.000000000000000	-1	13	6	2	0	0	0	3	0	2	0	0.002000000000000	8_5_7_2_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
292	-665951.483117462252267	-669524.366938250605017	0	1	-1.000000000000000	0	0	0	6.000000000000000	7466594429963713.000000000000000	3	-1	32	6	0	0	22	4	2	2	2	0.006000000000000	8_5_7_3_3_3_4_2_2_2_3_3_6_6_4_5_3_5_5_4_3_4_4_1
